page,name,link,thumbnail,rating,date,snippet,images,local_guide,label_sentimen
5,Rakhmadi Irfansyah Putra,https://www.google.com/maps/contrib/114931941665242574778?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVvqZpCNnQM2BaoDKGzio471TnqV4l-2fQ5hizDYjqttlSRx1Pr=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,Kampus teknik memiliki kompetensi ketenaga listrikan,"['https://lh5.googleusercontent.com/p/AF1QipN8qaFdATphLLna3lLtChfQQDbLRrdpUamZ-yXq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMeEh75x72EttL3-ApSRwcQ1eJSfQGNwWTjmYPH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMuAy-ELswDfEHN2D6LAX0S67jqIN_aLOHXZFTZ=w150-h150-k-no-p']",True,positif
5,Muh. Khalif Al Fatah C,https://www.google.com/maps/contrib/108451565286185457571?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWWvWap6R6oybo4QpjmQ999xHUJj8Nw39VvE9qOHtzhw2snzQ0=s120-c-rp-mo-br100,1.0,setahun lalu,"Mohon Anjungan mahasiswanya Dibenerin, Ukt elit, anjungan sulitt",[],True,negatif
5,Puangthalita Amanda Ak,https://www.google.com/maps/contrib/114637971029525628049?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWk0xQspg8hyXt4zFHMamGC4SlVIrF9HnaGtijrEnWY-H5wYxwb=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,"kampusnya bagus cuma kurang luas buat menampung mahasiswa  yg banyak ,,, dan musollah nya juga",[],True,negatif
5,Iswan,https://www.google.com/maps/contrib/105102046166118918113?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVuQ4USjy0Tq_2Jp9qxvOZzlkChrNuVKiBqASIXvCye5psK_6Wz=s120-c-rp-mo-ba5-br100,5.0,4 tahun lalu,Luar biasa perubahan yang terjadi pada instusi pendidikan ini. Semoga menjadi lebih baik lagi,[],True,positif
5,raditya arizal p,https://www.google.com/maps/contrib/105618297306646640554?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW0XB2F3qm8FJDFdPxgFm6Fcz3qCejN4DFxAqk0rkiqrSTXBchbfg=s120-c-rp-mo-ba5-br100,4.0,6 tahun lalu,"Gedung yang khas sebagai tempat belajar,, salah satu Perguruan Tinggi yang dimiliki perusahaan PT. PLN.",[],True,netral
6,Albert Lastian,https://www.google.com/maps/contrib/118313086709315285115?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVQNP2B6iVENCXatRyZfaAcjnNB0c0XwEsEBotHnQxZzclU2cVC=s120-c-rp-mo-br100,4.0,setahun lalu,Saya ada submit jurnal di PETIR kira - kira kapan ya di review ?,[],True,netral
6,Muhammad Nidzar,https://www.google.com/maps/contrib/117746444515655722168?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUYWmSzNwNz9GDNJhEyawvfCL-TwdMQJDee6zdhG1t12kN-Nks=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Sekolah nya bagus, bagus untuk dibakar",[],False,negatif
6,Muhammad Rakha,https://www.google.com/maps/contrib/113398396500059592963?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWpsttMgL0os4sDM6wMJlgtGlwF8iGWuypmgv7CdNpPuLSTkW-G=s120-c-rp-mo-ba2-br100,1.0,4 tahun lalu,Sistem pelayanan pembayaran dan akademik tidak sesuai dengan nama PLN nya karena bener2 sangat mengecewakan.,[],True,negatif
6,teddy mardona,https://www.google.com/maps/contrib/100693976955159696107?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV_PIC3_MQ6cbCTeG92DIZk9heo7uHENstH2WwZyWupPL-bu4rs=s120-c-rp-mo-ba3-br100,5.0,setahun lalu,Bersih dan bagus,['https://lh5.googleusercontent.com/p/AF1QipNIRMBBeR1RRH8hdb2eFkTKOngOSIgv_yE7uo22=w150-h150-k-no-p'],True,positif
6,nurmiati pasra,https://www.google.com/maps/contrib/114150504406434667431?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIm9HDBo1Di93DqbDGBxHGVRnaGQf7ay_Ijd0MC4k1hiLWC5w=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Dosen2 yang berkualitas, Fasilitas Laboratorium Lengkap, Kampus yang makin kondusif....",[],False,positif
6,fahri rizal,https://www.google.com/maps/contrib/109932184075553662755?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW3M7kwvxcDY9U23RmsdX3QLPCxRKCatXx3iihS8yJ8LJ5eMjcL=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Akses cepat dan terjangkau karna lebih dekat akses jalan tol dan transport umun yg memadai,[],True,positif
6,arifmaulana rezapangestu,https://www.google.com/maps/contrib/111926417599688487228?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVyC4NMDwUjxOxZXIGC5NKGJCR3LWV7mk91yu528ndq-OaXbCdF=s120-c-rp-mo-br100,5.0,2 tahun lalu,assalamualaikum selamat siang bapak/ibu apakah disini menerima pkl jurusan listrik,[],False,netral
6,Oky Mahmuri,https://www.google.com/maps/contrib/116772441628891621477?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKqOgcxMInYuOppH9-NXXZku--Q0PXb86O3VEkanfTPWpy2Xg=s120-c-rp-mo-br100,1.0,setahun lalu,"Lulusan dari sini gak ada Kualitasnya, apalagi attitudenya",[],False,negatif
6,Adi Candra,https://www.google.com/maps/contrib/100996873454120614144?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUZuWHtDp9nwihunuRsG_ovmpGxe78MIEGr2oGDxOjqzeUb-mS-=s120-c-rp-mo-br100,5.0,2 tahun lalu,👍,['https://lh5.googleusercontent.com/p/AF1QipMiRUufj1aYXnfMqtwSW7161wknfylBEEs5KPnY=w150-h150-k-no-p'],False,positif
6,Andinikma srihandayaniM,https://www.google.com/maps/contrib/109024604813405588192?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV782WUbEHmfn63fSvJzIDrXNaCVCoRKpkqe2nP2FddIyz0jKlR=s120-c-rp-mo-br100,5.0,7 tahun lalu,"Sederhana, bukan tanpa kekurangan, tapi merasa bangga menggunakan almamater di kampus ini.",[],True,positif
7,Yan Adeline,https://www.google.com/maps/contrib/107518078920771129188?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKPH3ni4jPtKPnDDBaotPael933AHutxhI85jJKgOQ63Vc8vw=s120-c-rp-mo-br100,1.0,setahun lalu,Itu student worker kalian sombong banget sok cantik,[],False,negatif
7,ujang bedhul,https://www.google.com/maps/contrib/105338042774588666446?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUDaU0CkqRidxxnDX3MTe54NYHqvdzb3qOCoAmoRAG8uGlCklRw=s120-c-rp-mo-ba4-br100,4.0,setahun lalu,Sempat kelewatan krn gak ada papan petunjuk lokasi.,[],True,negatif
7,Elisa Rosita Dewi,https://www.google.com/maps/contrib/105637576441436314742?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWbwxqjOomBKUaERQv6GHWNKC7-QwqOW0mgaB7uE-UrHf_YA-92HQ=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"kampus yg luar biasa , dari sabang sampai marauke ada disini",[],True,positif
7,Muhammad Rafly Syahputra,https://www.google.com/maps/contrib/115550033100251524158?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU7tMGZQlaeTlyajSgzL8Vcpp8MvjARBbn7pCzSVGNOVnOlrpH8=s120-c-rp-mo-br100,1.0,3 tahun lalu,"proses sertifikasi rumit, tidak responsif, berbelit belit, tidak bertanggung jawab. terutama dari pihak ITCC",[],False,negatif
7,chandra triatmaja,https://www.google.com/maps/contrib/113897198370040939804?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKbZqDqXfo0LHtO5cjOR5QPfNUjfAVyAz0H1qVusMLgAiVYQA=s120-c-rp-mo-br100,5.0,3 tahun lalu,Sdh tambah bagus kampus dan taman ny..parkiran pun luas,[],True,positif
7,Chelynna Navysealta,https://www.google.com/maps/contrib/114592247931298084578?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJJ-aUUb-WIgSHZPWSZ1AfqQboVPihi6gZcFQhK5mn4r6OzDA=s120-c-rp-mo-br100,1.0,3 bulan lalu,KOLOT,[],True,negatif
7,Tristan Tata,https://www.google.com/maps/contrib/104956758823232157715?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVVc0qhOdB0xLsEnDJzYd8Pu7FGyD7XVSonA6eO-jPNlZHlMUc=s120-c-rp-mo-ba4-br100,5.0,4 bulan lalu,Keren,[],True,positif
7,Hanasbey Rosa,https://www.google.com/maps/contrib/107537623404346146245?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUqrU5x4kI3rS6LLEOr4bcrYro8asEMs9GB190pPSGDXfyExUFL=s120-c-rp-mo-br100,5.0,6 tahun lalu,"Semoga di terima dan lulus saat ujian disini
STT PLN  terbaik  jaman now 😊😉",['https://lh5.googleusercontent.com/p/AF1QipOPFFhvirrN3DoCqSl7Ffkc2obMwl0Re5nCWGUi=w150-h150-k-no-p'],True,positif
7,Ganis K,https://www.google.com/maps/contrib/108071823267567556076?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKK3fO2LUbqKvC9uRcBNPEW-51JVA9yOk9bfgNwTkvB9ryihA=s120-c-rp-mo-br100,5.0,8 tahun lalu,Karena d sinilah smua awal perjuangan ku mengabdi kepada negara ini d mulai,[],True,positif
7,Eka Yuda.k,https://www.google.com/maps/contrib/116007420048464411006?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWjERPuiWEucyZpW3Gp9aE89bk3qpRl3KqjXnyHD6ekFxMY_EYa=s120-c-rp-mo-ba2-br100,5.0,7 tahun lalu,Sttpln duri kosambi,"['https://lh5.googleusercontent.com/p/AF1QipOo8jrLDdZTxup-vMFs4uo5w0z_djpxbHJkoucj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMjrr5aNBY9-9C0buSkt9n5Cv5hTUwZkneEb1mN=w150-h150-k-no-p']",True,netral
8,Bang Jo,https://www.google.com/maps/contrib/103755890597093294482?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWcuAsOdjwbBVwtPJge6ZhZ3RXxyFOW7mfogqm-3p3KsE3cDpw=s120-c-rp-mo-ba5-br100,5.0,6 tahun lalu,Sekolah yang membuat Lulusan Sarjana Berkompetensi di dunia kerja seperti Militan,[],True,positif
8,David Pan (dave),https://www.google.com/maps/contrib/110105221878637691974?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUjvOgst13pm2gGWc7kL4f2gHzBvoBNi72HeaQh4YmJdTVxOyf1aA=s120-c-rp-mo-ba6-br100,4.0,8 tahun lalu,Sekolah tinggi teknik PLN yng bernaung di bawah yayasan pendisikan & kesejahteraan PT. PLN,[],True,netral
8,Adin Insya,https://www.google.com/maps/contrib/103106075970014436239?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXIWkkHwmXTmv_ArmvYR7c9tr1tRzTsGLoZenpaXnOzbhu_QcHd=s120-c-rp-mo-ba3-br100,5.0,9 tahun lalu,Tempatnya dimana anak teknik berprestasi berada dikemudian hari insya Allah.,[],True,positif
8,Awal Awal,https://www.google.com/maps/contrib/111077895288012203664?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVp6QDPrbYeRioYLMY0Fu30M6GGqJdW2nkFb-OtCrAT83n3upDv=s120-c-rp-mo-ba6-br100,4.0,7 tahun lalu,Tempat Kader baru sarjana kelistrikan,['https://lh5.googleusercontent.com/p/AF1QipMbp4cly_dX__IHLXNPDKAStqWl8mAySh_IEcXQ=w150-h150-k-no-p'],True,netral
8,Puja Trisdayanti,https://www.google.com/maps/contrib/115925635422607488755?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUoHbLVyWttnlWNwZbWyDkMkuKeA0u1V7zl2p4nQ3m6zXzMP5v_=s120-c-rp-mo-br100,5.0,setahun lalu,Boleh info koskosan sekitaran kampus dong,[],True,netral
8,Supriyatno Ompi,https://www.google.com/maps/contrib/101844228395201966020?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWluL5zX2rLjO2wThjIB8RcKxvHDjzhrKcF_ujJyW_6H5NUn7vP=s120-c-rp-mo-ba5-br100,5.0,2 tahun lalu,Alhamdulillah anak saya yang nomer 1 sudah lulus dari sini,[],True,positif
8,Edy Doger,https://www.google.com/maps/contrib/117183066963808185092?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW4fUP_dcZZE19jU0iS9ywdKObTM4JQEoIwzcGbPDkDm9nDTTKZ=s120-c-rp-mo-br100,5.0,3 tahun lalu,Kampus yg mantab selain itu memang tempat kerja aqu,[],True,positif
8,vhiendy savella,https://www.google.com/maps/contrib/110085779213271287104?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVhT4iOpZHbp2EdZmMP1RCEykW-tbID1tWEUVtfINdzfaro6NDg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Dosen PAnya keceeee cc : pak Rakhmadi 👌🏻👌🏻😍,[],False,positif
8,Maria Susanti,https://www.google.com/maps/contrib/117190201102146431823?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIfemGvnQdhoecgxQ_xvzNTOn8Dj76jXSur0pBpIRVP_gXJkQ=s120-c-rp-mo-br100,5.0,8 tahun lalu,Harapan anakku memulai menuntut ilmu..sukses sllu,[],False,positif
8,Fajar Riyanto,https://www.google.com/maps/contrib/111608797724880840138?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLEzKyTddsjBg9y4XpJdK-mP47S4sBuTCJkzY2tJ8nO9p-fAg=s120-c-rp-mo-br100,5.0,4 tahun lalu,tempat yg mengajarkan ku tentang listrik di tempat ini lah aku belajar,[],False,positif
9,Fredella Gea,https://www.google.com/maps/contrib/111567236642346605946?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVUTqpRjw2wKfw7QE4ZSvQcDEVXVSYs42FK1ie79i2poO7AVERc=s120-c-rp-mo-ba5-br100,5.0,6 tahun lalu,😎😎,['https://lh5.googleusercontent.com/p/AF1QipN2472h63MI_ft9E9mz8vx7XV624VJ_SNRTRQBy=w150-h150-k-no-p'],True,netral
9,Anugrah Syarif,https://www.google.com/maps/contrib/117671083271473088832?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWw_hUOu9Apcr_79GfqRAxwee_htLiKiwD1Y9LzUtO9WXIVhoDPGg=s120-c-rp-mo-br100,5.0,3 tahun lalu,Bagus,"['https://lh5.googleusercontent.com/p/AF1QipOEIGzrBzRL8TeFN2rnYjF5aOzz1cLJiDDBiHgA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNeGWRSUCtL_NFEdEDkAKnH--PKpFKpJz5-Cio0=w150-h150-k-no-p']",False,positif
9,Mohammad Zhafran Nabil,https://www.google.com/maps/contrib/100301661540442312699?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXJO2H-ODzbSeHyyAT2Fa7daYiDsx43yjDxFntVaZ5KYxwgXEs6=s120-c-rp-mo-ba2-br100,4.0,7 tahun lalu,Ingat pintu masuk sebelum pombensin sebelah toko Ban,[],True,netral
9,Dimas T.A,https://www.google.com/maps/contrib/108159901531703527470?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXmE_zAe8QIZIEGf9SbOaT0SlBtmNzVXrnwLNEks3YOH7aoHump=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,banyak orang dari berbagai suku dan latar belakang yang berkuliah di sini,[],True,netral
9,ruth Simanungkalit,https://www.google.com/maps/contrib/112711467895388579395?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXpg03zsn2-tuUnthjzaxVeC-ksngIIoau6sjyqBd-hJHLnSlM=s120-c-rp-mo-br100,5.0,9 tahun lalu,kalau ujan terkadang saya merasa sedih,[],False,negatif
9,Janter Sitorus,https://www.google.com/maps/contrib/106892659765314322991?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZwG0t6Ffq3d8SfmuOtJAjnyuACcTmT1xMKrO4yBvu4JIPjG5RdQ=s120-c-rp-mo-ba3-br100,4.0,2 tahun lalu,Tempat nya strategis mudah dijangkau,[],True,positif
9,Sangaji ardiyan putra,https://www.google.com/maps/contrib/101973396083988469180?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTG3Vk9nnHa8eiRyO8OlB0Mz4duxR9RIsXmCGoh-lbUkRzy666=s120-c-rp-mo-ba4-br100,5.0,9 tahun lalu,"Sekedar singgah ke lantai 8.
See you HIMAPRODIT 2010.",[],True,netral
9,Choiro zak,https://www.google.com/maps/contrib/113576895750910363586?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVDPJIxAWxhvvgbP_YflZWtfQ0AecN_MFZ0yfXCA-X-4O-vUFd0rw=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Tempat kuliah berbasis teknologi yg cukup mumpuni,[],True,positif
9,Syukri Driver,https://www.google.com/maps/contrib/118394098931023070178?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVByK0Tin7H5e-6HTgDKTVc3T0kGTsC5T_k_1HXWE_ebOoq0jF1ZQ=s120-c-rp-mo-ba5-br100,5.0,2 tahun lalu,𝚂𝚞𝚍𝚊𝚑 𝙰𝚔𝚝𝚒𝚟𝚒𝚝𝚊𝚜 𝚗𝚘𝚛𝚖𝚊𝚕 𝚔𝚎𝚖𝚋𝚊𝚕𝚒,[],True,positif
9,MOSIP SONI,https://www.google.com/maps/contrib/107721316853750151527?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWua_K-7gdOeFRV3yhxCuwb-VSUzWLH1LIiaUjAufO6o0aIcYw=s120-c-rp-mo-ba3-br100,5.0,10 bulan lalu,🤗🤗🤗,[],True,positif
10,Budi Herlambang,https://www.google.com/maps/contrib/104666892854694771096?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJuy5Z-lXp6iwGeDjzV3AhFqIuvW-VBsZ_OOjT7Cq9QnwFCyw=s120-c-rp-mo-br100,5.0,2 tahun lalu,Keren kampusnya..adem ada danaunya,[],False,positif
10,Zevril Petri Appang,https://www.google.com/maps/contrib/105943393680032668829?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWX3LqX8y78FI-HzNBfVRNMtlS1yTHLUH7ekntbVmZNv9MxjFvu=s120-c-rp-mo-br100,1.0,5 tahun lalu,Banyak alumninya ikut test pln lagi,[],False,positif
10,danur qahari,https://www.google.com/maps/contrib/102650226820212823573?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXC0_Vr7fQufSgCt51abC2k5n5U1BlAUnb8Kdo7YUiIWtvojRUy=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,"Saat ini sedang renovasi, dan masih berlangsung proses renovasi",[],True,netral
10,Tony Koerniawan,https://www.google.com/maps/contrib/111756180853940127020?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUY0oorBGQLD_twkwjF_jctKsTRy4Y7SlO6_B-W9Okim2bUvWaJ=s120-c-rp-mo-br100,5.0,3 tahun lalu,Tempat perkuliahan tentang ketenaglistrikan yang lengkap fasilitasnya.,[],True,positif
10,hassim frusst,https://www.google.com/maps/contrib/105562472738676489503?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX8kiQec_2Ck5cZf3cjT93bcnKyQ7QklBmDwILHU3y9wO-uip-qmw=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,Sangat bagus sekali,[],True,positif
10,yusuf ekoar,https://www.google.com/maps/contrib/116766753102438320719?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKVKPfAA5DMEF3yJ1G9Rp0ip9sRzLF3Pp-yAgVo4X-1Rl2mvQ=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,Kampusnya calon pimpinan PLN masadepan.,[],True,positif
10,Wangsarajasa Investasi Super,https://www.google.com/maps/contrib/101514848464084827738?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXQFL0DzeJhn4cnyB5hbwGxQrgeHRlsiLS6sV5lsYh1PUYQgSy3=s120-c-rp-mo-br100,5.0,8 tahun lalu,Karena kakak saya ada di sekolah STT Jakarta Barat,[],False,netral
10,Nur Ramadhan,https://www.google.com/maps/contrib/100156797941231269860?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTAHapWsV0cyiKslVFCncLPShbPiqRpcosbFozOUO7zmPaFVK5=s120-c-rp-mo-ba3-br100,5.0,setahun lalu,"Bagus tempatnya, nyaman ,",[],True,positif
10,Dedi Doang,https://www.google.com/maps/contrib/109714227741559136114?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-ikgL778IHXBS6uSq5PUpO3_1qKOJ-CoYnhcuwuUJ4P_G7C3n=s120-c-rp-mo-br100,5.0,9 bulan lalu,semakin top,[],False,positif
10,Channel YouTube LAMBE MUNCIS,https://www.google.com/maps/contrib/109986023979807807456?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUuH7wJ9z4PbBkC9QpnEH10k1uXEjE7joZOKHRl3N2hK3ITo8-JSg=s120-c-rp-mo-ba8-br100,4.0,6 tahun lalu,"Kampus yang bagus,lokasinya juga sangat strategis",[],True,positif
11,Anas Ibrahim kiansantang,https://www.google.com/maps/contrib/105551104480955221327?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKLzZvjGfTgP6ouSt53Gi8GfQTGIm5o0GIYzdrEqXdP3iakjw=s120-c-rp-mo-br100,5.0,4 tahun lalu,kita kasih bintang 5 dair singawinata.com,[],False,positif
11,wi rudy,https://www.google.com/maps/contrib/108589859389797639046?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUifwwg4L0NxcLz3lS34ORqXR7VMnHqpawdKCCAaThXddcXo_A=s120-c-rp-mo-ba5-br100,5.0,6 tahun lalu,Tempat mengadakan perpisahan sma disini.,[],True,netral
11,Agus Supriyono,https://www.google.com/maps/contrib/113278471603711239116?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWzSPvLOOEA6DGLt65me6HSuAlCojFVEGvkrpDB8HOlFnFf1idw=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Tempat kost atau kontrakan yang dekat kampus ada ya,[],True,netral
11,Nur Syamsudin,https://www.google.com/maps/contrib/105231960356035376240?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKHpEr05PGGj_pPK5mcTRVBie9apY4KO3tOaiZwUyEl5rrMqg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Indah rapih bersih,[],False,positif
11,dedi kurnia,https://www.google.com/maps/contrib/117008435429070354976?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-qw0ML0PXFeCqjR-Z6hv_nRNt4ad5RDn84RZ748dAIJZVdZzW=s120-c-rp-mo-ba4-br100,5.0,8 tahun lalu,Basecampnya Mapala Cakrawala,[],True,positif
11,muhammad chamis,https://www.google.com/maps/contrib/101575987091963617701?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWDALlGjEd_KudmCr4Eh7VPRdej-vBU0lcpl7HycJyOU1dbEog=s120-c-rp-mo-br100,5.0,2 tahun lalu,Saya alumni thn 2009,['https://lh5.googleusercontent.com/p/AF1QipNChKNMi0gTr4jMF_irTgh4DhP-5mVE5VOZ7V7I=w150-h150-k-no-p'],True,netral
11,Mr. 107,https://www.google.com/maps/contrib/111157355581407564550?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUNLOvG43cZTkXQn5bEpXTudgnmGkj_-jNYgsR0kNplsox4W6Ir=s120-c-rp-mo-ba5-br100,5.0,setahun lalu,Ya begitulah kampusnya,[],True,netral
11,Andrian Tjia,https://www.google.com/maps/contrib/116633634319832800749?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXs1N5kFZJHmtfXZLPHWX0oZM0zJecrJVWCI-2mJKqSG9-pvH9d=s120-c-rp-mo-br100,5.0,7 tahun lalu,Semoga bisa lanjut sekolah disini,"['https://lh5.googleusercontent.com/p/AF1QipNm0eeme9RWo2xBD8qqdbH2-y_zZ3uGxswiUllK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMG-aWpyDfsCQhnNJwtK3A9928gXf7lckrHWMV4=w150-h150-k-no-p']",False,positif
11,firman ayuda,https://www.google.com/maps/contrib/116270773260682470655?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU6uV1cMNO2hV84tsdV5Bp3HL1P1S0wnb93bs6J7dYJnLmrcJ4=s120-c-rp-mo-br100,5.0,6 tahun lalu,mohon info kos2an dekat dengan kampus sttpln...,[],True,netral
11,Dwi Istanti,https://www.google.com/maps/contrib/116614655410331018467?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXnbGFqRoIMNr1YdK5fIWmjce9Kz0pDWXWXGfX1zWnEwKZ7D6HTbQ=s120-c-rp-mo-br100,3.0,10 bulan lalu,Baik,[],False,netral
12,asep nurfalah,https://www.google.com/maps/contrib/115817987988811343550?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXIT9j1IxDv5Pq7Jks1R47Dg82Inr7M6Pj5CU9tlVwkkZrpinE=s120-c-rp-mo-br100,5.0,3 tahun lalu,Rumah kedua,['https://lh5.googleusercontent.com/p/AF1QipMEqxPd3ujQVVyP7smacpJzNzoRyZQZxdjwBSE=w150-h150-k-no-p'],False,netral
12,Moh Udin,https://www.google.com/maps/contrib/103577650428939454488?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWqASTGIInEgjE2Na6NKA6b57YvclKuzlvFNnWVoZ8Q27ulrRaJ=s120-c-rp-mo-br100,5.0,3 tahun lalu,Sangat menyenangkan,[],False,positif
12,Dolly Arman,https://www.google.com/maps/contrib/109635527526110560293?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX62lXDeVrbH_m3R-Pi2CR9noF0_trOODvkORNSYhyE3sxLrlfT=s120-c-rp-mo-ba5-br100,4.0,5 tahun lalu,Tempat kuliahnya para  calon pegawai PLN,[],True,netral
12,Jes Jes,https://www.google.com/maps/contrib/105339549707774282754?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL5x3Ts5ygXk9lw0HG68IOlenI5jrBhFY8dS_BpGdpU1LJ5H24=s120-c-rp-mo-ba4-br100,3.0,3 tahun lalu,Kampus Swasta dibawah naungan YPK PLN,[],True,netral
12,PEMBASMI JAWA,https://www.google.com/maps/contrib/108182304963160607922?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKUx2fWHyl6iT5-pngdR-0QwfXI6BSxX41pYzhG8Vp9CjFf3uU=s120-c-rp-mo-br100,5.0,9 tahun lalu,Pasti ganteng kalo kuliah dimari,[],False,positif
12,Ibrahim Zahid,https://www.google.com/maps/contrib/113946825236174217012?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLTDqVpHrxCvVbbEMfPGUSw_FRzaK235oktV-CjVv3kU8qNwA=s120-c-rp-mo-br100,5.0,3 tahun lalu,Pokoknya kaget dah,[],False,negatif
12,nur mukhlas,https://www.google.com/maps/contrib/115587648368064938252?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXDe7yvRZpiGO7u21BB9ccCwuk1nuGp7qQmbuQYVw40zT0rm4Vn=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,Bismillah aja dulu,[],True,netral
12,Nur Fadilah,https://www.google.com/maps/contrib/106473065862987714316?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU8CCP3_b6f6gMzdFFbC0GhXjMT3UNoNLVPzxr_i68X9nbFpWmR=s120-c-rp-mo-br100,5.0,2 tahun lalu,❤❤,[],True,positif
