rating,snippet,tokens,label_sentimen
5.0,jalan yang di luar semoga diaspal kembali karena banyak yang berlubang,"['jalan', 'yang', 'di', 'luar', 'semoga', 'diaspal', 'kembali', 'karena', 'banyak', 'yang', 'berlubang']",negatif
5.0,luas ada gedung baru nya keren banget,"['luas', 'ada', 'gedung', 'baru', 'nya', 'keren', 'banget']",positif
5.0,menikmati panasnya terik matahari di siang hari berlanjut menikmati semilir angin di danau galau,"['menikmati', 'panasnya', 'terik', 'matahari', 'di', 'siang', 'hari', 'berlanjut', 'menikmati', 'semilir', 'angin', 'di', 'danau', 'galau']",positif
1.0,ini kampus pembajak ebook kampus tapi pencuri hak intelektualitas penulis banyak ebook bajakan indonesia maupun english di perpustakaan digitalnya kampus maling mana ini menteri pendidikankampus pencuri begini layaknya ditutup karena mengajari mahasiswanya menjadi maling,"['ini', 'kampus', 'pembajak', 'ebook', 'kampus', 'tapi', 'pencuri', 'hak', 'intelektualitas', 'penulis', 'banyak', 'ebook', 'bajakan', 'indonesia', 'maupun', 'english', 'di', 'perpustakaan', 'digitalnya', 'kampus', 'maling', 'mana', 'ini', 'menteri', 'pendidikankampus', 'pencuri', 'begini', 'layaknya', 'ditutup', 'karena', 'mengajari', 'mahasiswanya', 'menjadi', 'maling']",negatif
1.0,telekomunikasi univercity bagus gedung nya dan suasananya asri membuat nyaman cuma sangat di sayangkan ketika menghadiri wisuda tahun 2023 tidak di sediakan kursi di tenda2 sehingga para pengantar nenek kakek dan lain-lain duduk 2 di trotoar yang melihat sangat kecewa dan tidak pantas kasihan yang dari luar kota palembang lampung dan lain-lain semoga untuk kedepan nya konsep nya di rubah sepert,"['telekomunikasi', 'univercity', 'bagus', 'gedung', 'nya', 'dan', 'suasananya', 'asri', 'membuat', 'nyaman', 'cuma', 'sangat', 'di', 'sayangkan', 'ketika', 'menghadiri', 'wisuda', 'tahun', '2023', 'tidak', 'di', 'sediakan', 'kursi', 'di', 'tenda2', 'sehingga', 'para', 'pengantar', 'nenek', 'kakek', 'dan', 'lain-lain', 'duduk', '2', 'di', 'trotoar', 'yang', 'melihat', 'sangat', 'kecewa', 'dan', 'tidak', 'pantas', 'kasihan', 'yang', 'dari', 'luar', 'kota', 'palembang', 'lampung', 'dan', 'lain-lain', 'semoga', 'untuk', 'kedepan', 'nya', 'konsep', 'nya', 'di', 'rubah', 'sepert']",negatif
1.0,kampus tahi memang masa ojol antar makanan ke asrama harus jalan kaki lebih dari 500 meter,"['kampus', 'tahi', 'memang', 'masa', 'ojol', 'antar', 'makanan', 'ke', 'asrama', 'harus', 'jalan', 'kaki', 'lebih', 'dari', '500', 'meter']",negatif
1.0,universitas ternama dan satu satunya tapi sayang satpamnya kurang kooperatif dan diskriminasi terhadap ojol kami ojol tidak akan masuk universitas atau gedung asrama kalau mahasiswanya tidak pesan makanan atau rider sudah mah parkir jauh dari gedung helpdesk tidak mau di titipin terus fungsi satuan pengamanan sama helpdesk apa cuma duduk sambil main hp doang ada driver masuk bawa motor ke gedung asrama mau nganter pesanan di marahin begitu saja enak banget kerjaannya makan gaji buta kalau driver tidak boleh bawa motor sampai titik antar minimal siapin tempat penitipan drop zone berarti penumpangnya turun di situ makanan juga di drop di situ paket pun sama jangan cuma mau enaknya saja wahai satuan pengamanan universitas telekomunikasi,"['universitas', 'ternama', 'dan', 'satu', 'satunya', 'tapi', 'sayang', 'satpamnya', 'kurang', 'kooperatif', 'dan', 'diskriminasi', 'terhadap', 'ojol', 'kami', 'ojol', 'tidak', 'akan', 'masuk', 'universitas', 'atau', 'gedung', 'asrama', 'kalau', 'mahasiswanya', 'tidak', 'pesan', 'makanan', 'atau', 'rider', 'sudah', 'mah', 'parkir', 'jauh', 'dari', 'gedung', 'helpdesk', 'tidak', 'mau', 'di', 'titipin', 'terus', 'fungsi', 'satuan', 'pengamanan', 'sama', 'helpdesk', 'apa', 'cuma', 'duduk', 'sambil', 'main', 'hp', 'doang', 'ada', 'driver', 'masuk', 'bawa', 'motor', 'ke', 'gedung', 'asrama', 'mau', 'nganter', 'pesanan', 'di', 'marahin', 'begitu', 'saja', 'enak', 'banget', 'kerjaannya', 'makan', 'gaji', 'buta', 'kalau', 'driver', 'tidak', 'boleh', 'bawa', 'motor', 'sampai', 'titik', 'antar', 'minimal', 'siapin', 'tempat', 'penitipan', 'drop', 'zone', 'berarti', 'penumpangnya', 'turun', 'di', 'situ', 'makanan', 'juga', 'di', 'drop', 'di', 'situ', 'paket', 'pun', 'sama', 'jangan', 'cuma', 'mau', 'enaknya', 'saja', 'wahai', 'satuan', 'pengamanan', 'universitas', 'telekomunikasi']",negatif
5.0,tempatnya terarah tinggal ditambah suasana lingkungan yang asri,"['tempatnya', 'terarah', 'tinggal', 'ditambah', 'suasana', 'lingkungan', 'yang', 'asri']",positif
4.0,tempst luas dan nyaman untuk yang menempuh pendidikan disini 👍,"['tempst', 'luas', 'dan', 'nyaman', 'untuk', 'yang', 'menempuh', 'pendidikan', 'disini', '👍']",positif
1.0,tidak ada droppoin driver antermakananharus jalan kaki keasrama tolong kami bukan mahasiswa kami kerja apasalahnya driver bisa anter kedepan setiap gedung,"['tidak', 'ada', 'droppoin', 'driver', 'antermakananharus', 'jalan', 'kaki', 'keasrama', 'tolong', 'kami', 'bukan', 'mahasiswa', 'kami', 'kerja', 'apasalahnya', 'driver', 'bisa', 'anter', 'kedepan', 'setiap', 'gedung']",negatif
5.0,sangat bagus ruang terbuka hijau banyak,"['sangat', 'bagus', 'ruang', 'terbuka', 'hijau', 'banyak']",positif
5.0,banyak ragam fasilitasasrama bagi maba serta gedung gedung penunjang fasilitas yang digunakan untuk mahasiswa,"['banyak', 'ragam', 'fasilitasasrama', 'bagi', 'maba', 'serta', 'gedung', 'gedung', 'penunjang', 'fasilitas', 'yang', 'digunakan', 'untuk', 'mahasiswa']",positif
5.0,kampus terkeren terkece bersih banget dan indah banget tapi luarnya kurang rindang,"['kampus', 'terkeren', 'terkece', 'bersih', 'banget', 'dan', 'indah', 'banget', 'tapi', 'luarnya', 'kurang', 'rindang']",positif
5.0,tempat sih bungsu menuntut ilmu lokasi bagus dekat pintu tol asri fasilitas lengkap keren pokoknyaa semoga jaya selalu ya 🥰🥰,"['tempat', 'sih', 'bungsu', 'menuntut', 'ilmu', 'lokasi', 'bagus', 'dekat', 'pintu', 'tol', 'asri', 'fasilitas', 'lengkap', 'keren', 'pokoknyaa', 'semoga', 'jaya', 'selalu', 'ya', '🥰🥰']",positif
5.0,salah satu kampus terbaik dengan fasilitas lengkap,"['salah', 'satu', 'kampus', 'terbaik', 'dengan', 'fasilitas', 'lengkap']",positif
5.0,kampus yang bebas dari sesegera mungkin rokok di ruang terbuka,"['kampus', 'yang', 'bebas', 'dari', 'sesegera', 'mungkin', 'rokok', 'di', 'ruang', 'terbuka']",positif
1.0,akhirnya merasai juga mengirim kesini capek cuy ngabisin waktu jalan kaki jauh,"['akhirnya', 'merasai', 'juga', 'mengirim', 'kesini', 'capek', 'cuy', 'ngabisin', 'waktu', 'jalan', 'kaki', 'jauh']",negatif
5.0,perpustakaan yang nyaman serta ada tempat kopi juga,"['perpustakaan', 'yang', 'nyaman', 'serta', 'ada', 'tempat', 'kopi', 'juga']",positif
5.0,yow lumayan lah mahal 🤔,"['yow', 'lumayan', 'lah', 'mahal', '🤔']",negatif
5.0,kalau mau kesini jalan utama di depannya sering macet karena untuk akomodasi orang dari kota ke kabupaten dan sebaliknya dekat dengan pom bensin jalan depan telekomunikasi nya banyak street food yang buka hingga malam kalau hari minggu tidak disarankan untuk mobil lewat jalan depan telekomunikasi pas karena ada pasar kaget sampai siang yang membuat jalan dipakai jualan saya kuliah disini,"['kalau', 'mau', 'kesini', 'jalan', 'utama', 'di', 'depannya', 'sering', 'macet', 'karena', 'untuk', 'akomodasi', 'orang', 'dari', 'kota', 'ke', 'kabupaten', 'dan', 'sebaliknya', 'dekat', 'dengan', 'pom', 'bensin', 'jalan', 'depan', 'telekomunikasi', 'nya', 'banyak', 'street', 'food', 'yang', 'buka', 'hingga', 'malam', 'kalau', 'hari', 'minggu', 'tidak', 'disarankan', 'untuk', 'mobil', 'lewat', 'jalan', 'depan', 'telekomunikasi', 'pas', 'karena', 'ada', 'pasar', 'kaget', 'sampai', 'siang', 'yang', 'membuat', 'jalan', 'dipakai', 'jualan', 'saya', 'kuliah', 'disini']",netral
1.0,buat acara musyawarah besar telco 2022 sangat funny mahasiswa stay di kampus sampai jam 2 pagi penanggung jawab gainget kalau tugas mahasiswa belajar besoknya masih ada kelas pagi saya hanya mendengar saja sudah kesal apalagi yang merasakan kampus lain seperti bnus dan lain-lain tidak ada uang hal semacam ini mereka mementingkan pendidikan hal lain diluar pendidikan tetap ada organisasi dan sebagainya tetapi fokus utamanya tetap perkuliahan mohon untuk di pertimbangkan lagi kegiatan seperti ini kedepannya agar tidak merugikan lagi kampus lain hanya memperbolehkan mahasiswanya berkegiatan max jam 11 malam saya binggung kenapa telekomunikasi memperbolehkan adanya kegiatan hingga jam 2 pagi,"['buat', 'acara', 'musyawarah', 'besar', 'telco', '2022', 'sangat', 'funny', 'mahasiswa', 'stay', 'di', 'kampus', 'sampai', 'jam', '2', 'pagi', 'penanggung', 'jawab', 'gainget', 'kalau', 'tugas', 'mahasiswa', 'belajar', 'besoknya', 'masih', 'ada', 'kelas', 'pagi', 'saya', 'hanya', 'mendengar', 'saja', 'sudah', 'kesal', 'apalagi', 'yang', 'merasakan', 'kampus', 'lain', 'seperti', 'bnus', 'dan', 'lain-lain', 'tidak', 'ada', 'uang', 'hal', 'semacam', 'ini', 'mereka', 'mementingkan', 'pendidikan', 'hal', 'lain', 'diluar', 'pendidikan', 'tetap', 'ada', 'organisasi', 'dan', 'sebagainya', 'tetapi', 'fokus', 'utamanya', 'tetap', 'perkuliahan', 'mohon', 'untuk', 'di', 'pertimbangkan', 'lagi', 'kegiatan', 'seperti', 'ini', 'kedepannya', 'agar', 'tidak', 'merugikan', 'lagi', 'kampus', 'lain', 'hanya', 'memperbolehkan', 'mahasiswanya', 'berkegiatan', 'max', 'jam', '11', 'malam', 'saya', 'binggung', 'kenapa', 'telekomunikasi', 'memperbolehkan', 'adanya', 'kegiatan', 'hingga', 'jam', '2', 'pagi']",negatif
1.0,tolong untuk kurirojol harusnya bolehin pakai motor keliling kampus soalnya kita ada target waktu yang harus dikejar hargai waktu orang kita juga sibuk dan ini kesibukan kita pekerjaan kita jadi kalian jangan sok sibuk sendiri susah dihubungi tambah kita harus jalan kaki mencari fakultasnya kecuali kalian kasih edukasi ke mahasiswa dan yang pesan ojol kedalam kampus untuk ambil sendiri makanan atau barang yang di pesan ke luar parkiran saling menghargai lah kita dibayar bukan untuk nganter paket sambil keliling kampus jalan kaki,"['tolong', 'untuk', 'kurirojol', 'harusnya', 'bolehin', 'pakai', 'motor', 'keliling', 'kampus', 'soalnya', 'kita', 'ada', 'target', 'waktu', 'yang', 'harus', 'dikejar', 'hargai', 'waktu', 'orang', 'kita', 'juga', 'sibuk', 'dan', 'ini', 'kesibukan', 'kita', 'pekerjaan', 'kita', 'jadi', 'kalian', 'jangan', 'sok', 'sibuk', 'sendiri', 'susah', 'dihubungi', 'tambah', 'kita', 'harus', 'jalan', 'kaki', 'mencari', 'fakultasnya', 'kecuali', 'kalian', 'kasih', 'edukasi', 'ke', 'mahasiswa', 'dan', 'yang', 'pesan', 'ojol', 'kedalam', 'kampus', 'untuk', 'ambil', 'sendiri', 'makanan', 'atau', 'barang', 'yang', 'di', 'pesan', 'ke', 'luar', 'parkiran', 'saling', 'menghargai', 'lah', 'kita', 'dibayar', 'bukan', 'untuk', 'nganter', 'paket', 'sambil', 'keliling', 'kampus', 'jalan', 'kaki']",negatif
5.0,tempat luas sekali mushola juga anak apalagi sekarang ditambah bangunan baru yang megah saya sudah 2 kali berkunjung ke sini karena anak saya kuliah disini semoga nanti kami bisa kesini lagi saat anak saya wisuda amin,"['tempat', 'luas', 'sekali', 'mushola', 'juga', 'anak', 'apalagi', 'sekarang', 'ditambah', 'bangunan', 'baru', 'yang', 'megah', 'saya', 'sudah', '2', 'kali', 'berkunjung', 'ke', 'sini', 'karena', 'anak', 'saya', 'kuliah', 'disini', 'semoga', 'nanti', 'kami', 'bisa', 'kesini', 'lagi', 'saat', 'anak', 'saya', 'wisuda', 'amin']",positif
1.0,mahasiswa di sini kebanyakan tidak tahu cara menghargai orang lain saya berbicara seperti ini karena pengalaman yang saya jalani di universitas tersebut mereka angkuh bersikap layaknya raja dan tidak punya hati tentunya percuma kalau sarjana tapi perilaku seperti itu tapi tidak semua adapun yang baik tapi dalam jumlah kecil perlu di tekan kan kepada mahasiswa untuk menghargai orang lain yang lebih tua terutama buat anak orang kayak tidak cuma mahasiswa bahkan satuan pengamanan pintu masuk mobil pun tidak punya attitude sama sekali tolong evaluasi lagi kalau ada salah terimakasih semoga berubah lebih baik dari universitas lainnya,"['mahasiswa', 'di', 'sini', 'kebanyakan', 'tidak', 'tahu', 'cara', 'menghargai', 'orang', 'lain', 'saya', 'berbicara', 'seperti', 'ini', 'karena', 'pengalaman', 'yang', 'saya', 'jalani', 'di', 'universitas', 'tersebut', 'mereka', 'angkuh', 'bersikap', 'layaknya', 'raja', 'dan', 'tidak', 'punya', 'hati', 'tentunya', 'percuma', 'kalau', 'sarjana', 'tapi', 'perilaku', 'seperti', 'itu', 'tapi', 'tidak', 'semua', 'adapun', 'yang', 'baik', 'tapi', 'dalam', 'jumlah', 'kecil', 'perlu', 'di', 'tekan', 'kan', 'kepada', 'mahasiswa', 'untuk', 'menghargai', 'orang', 'lain', 'yang', 'lebih', 'tua', 'terutama', 'buat', 'anak', 'orang', 'kayak', 'tidak', 'cuma', 'mahasiswa', 'bahkan', 'satuan', 'pengamanan', 'pintu', 'masuk', 'mobil', 'pun', 'tidak', 'punya', 'attitude', 'sama', 'sekali', 'tolong', 'evaluasi', 'lagi', 'kalau', 'ada', 'salah', 'terimakasih', 'semoga', 'berubah', 'lebih', 'baik', 'dari', 'universitas', 'lainnya']",negatif
5.0,universitas unggulan idaman semua mahasiswa,"['universitas', 'unggulan', 'idaman', 'semua', 'mahasiswa']",positif
5.0,udaranya sejuk banyak pohon rindang,"['udaranya', 'sejuk', 'banyak', 'pohon', 'rindang']",positif
5.0,bisa dibilang universitas terbaik dengan semua sarana yang lengkap,"['bisa', 'dibilang', 'universitas', 'terbaik', 'dengan', 'semua', 'sarana', 'yang', 'lengkap']",positif
5.0,bersih dan asri ada green house herbarium hidroponik jalan-jalan ke sini sekalian beli tanaman bgaus murah2 dan kompos pengelolaan sampahnya oke sampah dipisah sesuai kategori ada pengelolaan kompos sendiri masjidnya bersih nyaman banget orang2nya ramah dan sigap,"['bersih', 'dan', 'asri', 'ada', 'green', 'house', 'herbarium', 'hidroponik', 'jalan-jalan', 'ke', 'sini', 'sekalian', 'beli', 'tanaman', 'bgaus', 'murah2', 'dan', 'kompos', 'pengelolaan', 'sampahnya', 'oke', 'sampah', 'dipisah', 'sesuai', 'kategori', 'ada', 'pengelolaan', 'kompos', 'sendiri', 'masjidnya', 'bersih', 'nyaman', 'banget', 'orang2nya', 'ramah', 'dan', 'sigap']",positif
5.0,salah satu universitas terbaik indonesia akses jalan bagus suasana didalam juga tertata rapi pos keamanan bagus rapi dan cukup ketat suasana pendukung disekitar universitas cukup lengkap untuk memenuhi kebutuhan para mahasiswanya,"['salah', 'satu', 'universitas', 'terbaik', 'indonesia', 'akses', 'jalan', 'bagus', 'suasana', 'didalam', 'juga', 'tertata', 'rapi', 'pos', 'keamanan', 'bagus', 'rapi', 'dan', 'cukup', 'ketat', 'suasana', 'pendukung', 'disekitar', 'universitas', 'cukup', 'lengkap', 'untuk', 'memenuhi', 'kebutuhan', 'para', 'mahasiswanya']",positif
5.0,kampus sejarah menghabiskan masa remaja di kampus ini,"['kampus', 'sejarah', 'menghabiskan', 'masa', 'remaja', 'di', 'kampus', 'ini']",positif
5.0,kampussnya keren vanget fasilitas lengkap,"['kampussnya', 'keren', 'vanget', 'fasilitas', 'lengkap']",positif
3.0,bangunannya kurang terawat,"['bangunannya', 'kurang', 'terawat']",negatif
5.0,salah satu penyumbang macet dan pembangkit ekonomi masyarakat sekitar,"['salah', 'satu', 'penyumbang', 'macet', 'dan', 'pembangkit', 'ekonomi', 'masyarakat', 'sekitar']",positif
1.0,tolong jadi bahan pemikiran pihak kampus terutama asrama yang notabene menerapkan kebijakan bahwa motor tidak boleh masuk tapi tidak menyediakan sarana pickup pointdrop point tolong supaya dihimbau juga dong kepada seluruh penghuni kampusasrama supaya mengambil pesanan di drop point jadi driver tidak menghabiskan waktu dan tenaga untuk berjalan kaki cukup jauh kebijakan macam apa coba itu sekalian manusianya driver tidak boleh masuk jangan cuma motor nya saja yang tidak boleh masuk kita driver bukan kacung kalian para pengguna aplikasi pesanan online sama sama berusaha lah kitadriver antar sampai drop point sedangkan kalian pemesan ambil sendiri ke sono paham semoga ulasan ini bisa dibaca oleh pihak berwenang kampus stt telekomunikasi yang budiman semoga hati kalian para petinggi kampus bisa lebih memahami keluhan kami entah itu kurir paket ataupun pengantar makanan mengenai kebijakan yang kalian terapkan dan semoga kalian wahai penghuni asrama tidak mageran berani order ya ambil sendiri ke drop point jangan melulu harus diantar sampai depan hidung kalian mental mahasiswanya mana,"['tolong', 'jadi', 'bahan', 'pemikiran', 'pihak', 'kampus', 'terutama', 'asrama', 'yang', 'notabene', 'menerapkan', 'kebijakan', 'bahwa', 'motor', 'tidak', 'boleh', 'masuk', 'tapi', 'tidak', 'menyediakan', 'sarana', 'pickup', 'pointdrop', 'point', 'tolong', 'supaya', 'dihimbau', 'juga', 'dong', 'kepada', 'seluruh', 'penghuni', 'kampusasrama', 'supaya', 'mengambil', 'pesanan', 'di', 'drop', 'point', 'jadi', 'driver', 'tidak', 'menghabiskan', 'waktu', 'dan', 'tenaga', 'untuk', 'berjalan', 'kaki', 'cukup', 'jauh', 'kebijakan', 'macam', 'apa', 'coba', 'itu', 'sekalian', 'manusianya', 'driver', 'tidak', 'boleh', 'masuk', 'jangan', 'cuma', 'motor', 'nya', 'saja', 'yang', 'tidak', 'boleh', 'masuk', 'kita', 'driver', 'bukan', 'kacung', 'kalian', 'para', 'pengguna', 'aplikasi', 'pesanan', 'online', 'sama', 'sama', 'berusaha', 'lah', 'kitadriver', 'antar', 'sampai', 'drop', 'point', 'sedangkan', 'kalian', 'pemesan', 'ambil', 'sendiri', 'ke', 'sono', 'paham', 'semoga', 'ulasan', 'ini', 'bisa', 'dibaca', 'oleh', 'pihak', 'berwenang', 'kampus', 'stt', 'telekomunikasi', 'yang', 'budiman', 'semoga', 'hati', 'kalian', 'para', 'petinggi', 'kampus', 'bisa', 'lebih', 'memahami', 'keluhan', 'kami', 'entah', 'itu', 'kurir', 'paket', 'ataupun', 'pengantar', 'makanan', 'mengenai', 'kebijakan', 'yang', 'kalian', 'terapkan', 'dan', 'semoga', 'kalian', 'wahai', 'penghuni', 'asrama', 'tidak', 'mageran', 'berani', 'order', 'ya', 'ambil', 'sendiri', 'ke', 'drop', 'point', 'jangan', 'melulu', 'harus', 'diantar', 'sampai', 'depan', 'hidung', 'kalian', 'mental', 'mahasiswanya', 'mana']",negatif
4.0,saya mewakili orang tua mahasiswa telu menyarankan kepada pimpinan telu yang terhormat untuk mengatur pengenaan kewajiban pembelian jaketseragam yang terlalu berlebihan dan boros cukup 1 satu jaket almamater saja lalu ditambahi emblem fakultas jurusan dan prodi dan ukm tidak usah mewajibkan pembelian jaket untuk masing-masing divisi terimakasih atas perhatiannya,"['saya', 'mewakili', 'orang', 'tua', 'mahasiswa', 'telu', 'menyarankan', 'kepada', 'pimpinan', 'telu', 'yang', 'terhormat', 'untuk', 'mengatur', 'pengenaan', 'kewajiban', 'pembelian', 'jaketseragam', 'yang', 'terlalu', 'berlebihan', 'dan', 'boros', 'cukup', '1', 'satu', 'jaket', 'almamater', 'saja', 'lalu', 'ditambahi', 'emblem', 'fakultas', 'jurusan', 'dan', 'prodi', 'dan', 'ukm', 'tidak', 'usah', 'mewajibkan', 'pembelian', 'jaket', 'untuk', 'masing-masing', 'divisi', 'terimakasih', 'atas', 'perhatiannya']",negatif
5.0,kampus ini support banget bagi mahasiswa yang ingin melakukan atau mengembangkan riset nya,"['kampus', 'ini', 'support', 'banget', 'bagi', 'mahasiswa', 'yang', 'ingin', 'melakukan', 'atau', 'mengembangkan', 'riset', 'nya']",positif
5.0,tempat parkirnya luas sangat mudah untuk parkir disini,"['tempat', 'parkirnya', 'luas', 'sangat', 'mudah', 'untuk', 'parkir', 'disini']",positif
5.0,selama 2 tahun pandemi belum berakhir infrastruktur di tempat kuliah saya 2 bulan yang lalu semakin majumodernrapicantikcanggih hingga saya terpesona ditambah dengan adanya gedung tult yang megah dan menjulang tinggi terlihat dari kendaraan yang lalulalang melintasi ruas tol sekitar begitu buahbatu,"['selama', '2', 'tahun', 'pandemi', 'belum', 'berakhir', 'infrastruktur', 'di', 'tempat', 'kuliah', 'saya', '2', 'bulan', 'yang', 'lalu', 'semakin', 'majumodernrapicantikcanggih', 'hingga', 'saya', 'terpesona', 'ditambah', 'dengan', 'adanya', 'gedung', 'tult', 'yang', 'megah', 'dan', 'menjulang', 'tinggi', 'terlihat', 'dari', 'kendaraan', 'yang', 'lalulalang', 'melintasi', 'ruas', 'tol', 'sekitar', 'begitu', 'buahbatu']",positif
5.0,wajib dibuatkan masjid kecilmushollah di area asrama putra yang rutin berkumandang adzan sholat lima waktu bukan ruangan kecil yang disebut mushollah tapi tidak ada kumandang adzan sebagai syiar islam ukuran 10mx10m sepertinya sudah memadai untuk disebut sebagai masjid mushollah karena sholat lima waktu hukumnya wajib berjamaah bagi lakilaki muslim kalau itu diterapkan pasti akan terbentuk karakter mahasiswa dan lulusan yang bertaqwa karena masjid raya jaraknya jauh dari asrama putra,"['wajib', 'dibuatkan', 'masjid', 'kecilmushollah', 'di', 'area', 'asrama', 'putra', 'yang', 'rutin', 'berkumandang', 'adzan', 'sholat', 'lima', 'waktu', 'bukan', 'ruangan', 'kecil', 'yang', 'disebut', 'mushollah', 'tapi', 'tidak', 'ada', 'kumandang', 'adzan', 'sebagai', 'syiar', 'islam', 'ukuran', '10mx10m', 'sepertinya', 'sudah', 'memadai', 'untuk', 'disebut', 'sebagai', 'masjid', 'mushollah', 'karena', 'sholat', 'lima', 'waktu', 'hukumnya', 'wajib', 'berjamaah', 'bagi', 'lakilaki', 'muslim', 'kalau', 'itu', 'diterapkan', 'pasti', 'akan', 'terbentuk', 'karakter', 'mahasiswa', 'dan', 'lulusan', 'yang', 'bertaqwa', 'karena', 'masjid', 'raya', 'jaraknya', 'jauh', 'dari', 'asrama', 'putra']",positif
5.0,tempat untuk menimba ilmu agar bersinergi bangun negeri tersedia berbagai macam fakultas dan program studi untuk player pokemon go di kampus ini banyak spot bagus untuk hunting pokemon tersedia banyak gym dan pokestop,"['tempat', 'untuk', 'menimba', 'ilmu', 'agar', 'bersinergi', 'bangun', 'negeri', 'tersedia', 'berbagai', 'macam', 'fakultas', 'dan', 'program', 'studi', 'untuk', 'player', 'pokemon', 'go', 'di', 'kampus', 'ini', 'banyak', 'spot', 'bagus', 'untuk', 'hunting', 'pokemon', 'tersedia', 'banyak', 'gym', 'dan', 'pokestop']",positif
5.0,intagramable wkwkwk nyaman lah buat belajar dan diskusi,"['intagramable', 'wkwkwk', 'nyaman', 'lah', 'buat', 'belajar', 'dan', 'diskusi']",positif
5.0,kampus penuh kenangan dan cerita tenang suasana di pedesaan,"['kampus', 'penuh', 'kenangan', 'dan', 'cerita', 'tenang', 'suasana', 'di', 'pedesaan']",positif
3.0,tempatnya cukup luastapi banyak fasilitas kampus yang kurang terjaga misalnya kebersihan lingkungan sekitas kampus tanaman peneduh yang kurang terawat sepeda yang pakai barcode yang kurang terawat toilet2 kampus semoga rektor dan pengelola kampus lebih peduli tentang hal tersebut salam,"['tempatnya', 'cukup', 'luastapi', 'banyak', 'fasilitas', 'kampus', 'yang', 'kurang', 'terjaga', 'misalnya', 'kebersihan', 'lingkungan', 'sekitas', 'kampus', 'tanaman', 'peneduh', 'yang', 'kurang', 'terawat', 'sepeda', 'yang', 'pakai', 'barcode', 'yang', 'kurang', 'terawat', 'toilet2', 'kampus', 'semoga', 'rektor', 'dan', 'pengelola', 'kampus', 'lebih', 'peduli', 'tentang', 'hal', 'tersebut', 'salam']",negatif
5.0,anakku dewi isma aryani aliumni s2 magister desain itb jadi dosen pengajar di universitas telekomunikasi bagus,"['anakku', 'dewi', 'isma', 'aryani', 'aliumni', 's2', 'magister', 'desain', 'itb', 'jadi', 'dosen', 'pengajar', 'di', 'universitas', 'telekomunikasi', 'bagus']",positif
5.0,universitas telekomunikasi lingkungan nya asri tertata rapi bersih rindang banyak pepohonan amdalnya ok punya tidak akan menyesal jika putra putrinya jadi mahasiswai di telekomunikasi university bagi saya cocok banget mudah²an rektor dosen dan staf² fungsinal dan strukturalnya baik dan amanah juga wabil khusus semua jebolan telekomunikasi bisa memberikan kontribusi yang positif bagi nusa dan bangsanya vivotelkom university 👍👍👍🤝👌,"['universitas', 'telekomunikasi', 'lingkungan', 'nya', 'asri', 'tertata', 'rapi', 'bersih', 'rindang', 'banyak', 'pepohonan', 'amdalnya', 'ok', 'punya', 'tidak', 'akan', 'menyesal', 'jika', 'putra', 'putrinya', 'jadi', 'mahasiswai', 'di', 'telekomunikasi', 'university', 'bagi', 'saya', 'cocok', 'banget', 'mudah²an', 'rektor', 'dosen', 'dan', 'staf²', 'fungsinal', 'dan', 'strukturalnya', 'baik', 'dan', 'amanah', 'juga', 'wabil', 'khusus', 'semua', 'jebolan', 'telekomunikasi', 'bisa', 'memberikan', 'kontribusi', 'yang', 'positif', 'bagi', 'nusa', 'dan', 'bangsanya', 'vivotelkom', 'university', '👍👍👍🤝👌']",positif
5.0,universitas telekomunikasi oke banget tapi lebih oke lagi hari minggu tidak ada pasar tumpah kasihan mhswa telekomunikasi susah masuk area pakir tidak ada jalan dan pintu masuk mobil tertutup tempat jualan… padahal mahsw telekomunikasi juga ada kerkom di hari minggu dan ada tugas lainny… meminta diperhatiakn area sekitar supaya tidak kumuh dengan pasar ke area jalanan kalaupun ada yang tertib lah biar terlihat oke,"['universitas', 'telekomunikasi', 'oke', 'banget', 'tapi', 'lebih', 'oke', 'lagi', 'hari', 'minggu', 'tidak', 'ada', 'pasar', 'tumpah', 'kasihan', 'mhswa', 'telekomunikasi', 'susah', 'masuk', 'area', 'pakir', 'tidak', 'ada', 'jalan', 'dan', 'pintu', 'masuk', 'mobil', 'tertutup', 'tempat', 'jualan…', 'padahal', 'mahsw', 'telekomunikasi', 'juga', 'ada', 'kerkom', 'di', 'hari', 'minggu', 'dan', 'ada', 'tugas', 'lainny…', 'meminta', 'diperhatiakn', 'area', 'sekitar', 'supaya', 'tidak', 'kumuh', 'dengan', 'pasar', 'ke', 'area', 'jalanan', 'kalaupun', 'ada', 'yang', 'tertib', 'lah', 'biar', 'terlihat', 'oke']",negatif
