rating,snippet,tokens,label_sentimen
5.0,banyak orang dari berbagai suku dan latar belakang yang berkuliah di sini,"['banyak', 'orang', 'dari', 'berbagai', 'suku', 'dan', 'latar', 'belakang', 'yang', 'berkuliah', 'di', 'sini']",netral
5.0,kalau ujan terkadang saya merasa sedih,"['kalau', 'ujan', 'terkadang', 'saya', 'merasa', 'sedih']",negatif
4.0,tempat nya strategis mudah dijangkau,"['tempat', 'nya', 'strategis', 'mudah', 'dijangkau']",positif
5.0,sekedar singgah ke lantai 8 sih you himaprodit 2010,"['sekedar', 'singgah', 'ke', 'lantai', '8', 'sih', 'you', 'himaprodit', '2010']",netral
5.0,tempat kuliah berbasis teknologi yang cukup mumpuni,"['tempat', 'kuliah', 'berbasis', 'teknologi', 'yang', 'cukup', 'mumpuni']",positif
5.0,𝚂𝚞𝚍𝚊𝚑 𝙰𝚔𝚝𝚒𝚟𝚒𝚝𝚊𝚜 𝚗𝚘𝚛𝚖𝚊𝚕 𝚔𝚎𝚖𝚋𝚊𝚕𝚒,"['𝚂𝚞𝚍𝚊𝚑', '𝙰𝚔𝚝𝚒𝚟𝚒𝚝𝚊𝚜', '𝚗𝚘𝚛𝚖𝚊𝚕', '𝚔𝚎𝚖𝚋𝚊𝚕𝚒']",positif
5.0,🤗🤗🤗,['🤗🤗🤗'],positif
5.0,keren kampusnyaadem ada danaunya,"['keren', 'kampusnyaadem', 'ada', 'danaunya']",positif
1.0,banyak alumninya ikut test pln lagi,"['banyak', 'alumninya', 'ikut', 'test', 'pln', 'lagi']",positif
5.0,saat ini sedang renovasi dan masih berlangsung proses renovasi,"['saat', 'ini', 'sedang', 'renovasi', 'dan', 'masih', 'berlangsung', 'proses', 'renovasi']",netral
5.0,tempat perkuliahan tentang ketenaglistrikan yang lengkap fasilitasnya,"['tempat', 'perkuliahan', 'tentang', 'ketenaglistrikan', 'yang', 'lengkap', 'fasilitasnya']",positif
5.0,sangat bagus sekali,"['sangat', 'bagus', 'sekali']",positif
5.0,kampusnya calon pimpinan pln masadepan,"['kampusnya', 'calon', 'pimpinan', 'pln', 'masadepan']",positif
5.0,karena kakak saya ada di sekolah stt jakarta barat,"['karena', 'kakak', 'saya', 'ada', 'di', 'sekolah', 'stt', 'jakarta', 'barat']",netral
5.0,bagus tempatnya nyaman,"['bagus', 'tempatnya', 'nyaman']",positif
5.0,semakin top,"['semakin', 'top']",positif
4.0,kampus yang baguslokasinya juga sangat strategis,"['kampus', 'yang', 'baguslokasinya', 'juga', 'sangat', 'strategis']",positif
5.0,kita kasih bintang 5 dair singawinatacom,"['kita', 'kasih', 'bintang', '5', 'dair', 'singawinatacom']",positif
5.0,tempat mengadakan perpisahan sama disini,"['tempat', 'mengadakan', 'perpisahan', 'sama', 'disini']",netral
5.0,tempat kost atau kontrakan yang dekat kampus ada ya,"['tempat', 'kost', 'atau', 'kontrakan', 'yang', 'dekat', 'kampus', 'ada', 'ya']",netral
5.0,indah rapi bersih,"['indah', 'rapi', 'bersih']",positif
5.0,basecampnya mapala cakrawala,"['basecampnya', 'mapala', 'cakrawala']",positif
5.0,saya alumni tahun 2009,"['saya', 'alumni', 'tahun', '2009']",netral
5.0,ya begitulah kampusnya,"['ya', 'begitulah', 'kampusnya']",netral
5.0,semoga bisa lanjut sekolah disini,"['semoga', 'bisa', 'lanjut', 'sekolah', 'disini']",positif
5.0,mohon informasi kos2an dekat dengan kampus sttpln,"['mohon', 'informasi', 'kos2an', 'dekat', 'dengan', 'kampus', 'sttpln']",netral
3.0,baik,['baik'],netral
5.0,rumah kedua,"['rumah', 'kedua']",netral
5.0,sangat menyenangkan,"['sangat', 'menyenangkan']",positif
4.0,tempat kuliahnya para calon pegawai pln,"['tempat', 'kuliahnya', 'para', 'calon', 'pegawai', 'pln']",netral
3.0,kampus swasta dibawah naungan ypk pln,"['kampus', 'swasta', 'dibawah', 'naungan', 'ypk', 'pln']",netral
5.0,pasti ganteng kalau kuliah dimari,"['pasti', 'ganteng', 'kalau', 'kuliah', 'dimari']",positif
5.0,pokoknya kaget deh,"['pokoknya', 'kaget', 'deh']",negatif
5.0,bismillah saja dulu,"['bismillah', 'saja', 'dulu']",netral
5.0,❤❤,['❤❤'],positif
4.0,dekat tempat kerja,"['dekat', 'tempat', 'kerja']",netral
5.0,kampus dengan kelas kerja sama pln,"['kampus', 'dengan', 'kelas', 'kerja', 'sama', 'pln']",positif
5.0,menyenangkan,['menyenangkan'],positif
5.0,cakep,['cakep'],positif
5.0,mari meraih mimpi di sttpln,"['mari', 'meraih', 'mimpi', 'di', 'sttpln']",netral
5.0,karyawan dan dosenya ramah,"['karyawan', 'dan', 'dosenya', 'ramah']",positif
5.0,kampus stt telekomunikasi,"['kampus', 'stt', 'telekomunikasi']",netral
5.0,teknik nya luar biasa,"['teknik', 'nya', 'luar', 'biasa']",positif
5.0,oke rekomended,"['oke', 'rekomended']",positif
5.0,mencari rezeki,"['mencari', 'rezeki']",netral
5.0,sangat bagus,"['sangat', 'bagus']",positif
5.0,sukses selalu,"['sukses', 'selalu']",positif
5.0,banyak anak kuliahan,"['banyak', 'anak', 'kuliahan']",netral
5.0,bagusenak di lihat,"['bagusenak', 'di', 'lihat']",positif
3.0,cukup bagus,"['cukup', 'bagus']",positif
4.0,lokasi membingungkan,"['lokasi', 'membingungkan']",negatif
5.0,mudah dicari,"['mudah', 'dicari']",positif
5.0,memulai mimpi di sini,"['memulai', 'mimpi', 'di', 'sini']",positif
5.0,tempat yang sangat menyenangkan,"['tempat', 'yang', 'sangat', 'menyenangkan']",positif
5.0,pengin sekolah di sini 🙏,"['pengin', 'sekolah', 'di', 'sini', '🙏']",positif
5.0,bagus,['bagus'],positif
5.0,keren,['keren'],positif
1.0,mantap,['mantap'],positif
5.0,kampus kotak,"['kampus', 'kotak']",netral
5.0,kampus petir,"['kampus', 'petir']",netral
2.0,oke,['oke'],netral
5.0,kampus kebanggaan😂,"['kampus', 'kebanggaan😂']",positif
5.0,mesin jaya,"['mesin', 'jaya']",netral
5.0,awal kesuksesan,"['awal', 'kesuksesan']",positif
5.0,kampus top,"['kampus', 'top']",positif
5.0,bagus,['bagus'],positif
3.0,mantap,['mantap'],positif
5.0,bagus,['bagus'],positif
5.0,good charging spot for ev available 1 slot ccs2 25kwh,"['good', 'charging', 'spot', 'for', 'ev', 'available', '1', 'slot', 'ccs2', '25kwh']",netral
4.0,nice campus many laboratory for practical works completed with minihydro plant diesel plant steam plant,"['nice', 'campus', 'many', 'laboratory', 'for', 'practical', 'works', 'completed', 'with', 'minihydro', 'plant', 'diesel', 'plant', 'steam', 'plant']",positif
4.0,this campus has major ini computer science civil electronic and mechanical engineering owned by electricity company government of indonesia established ini 1999 tapi provide skilled people ini electricity area this campus easy tapi reach using train from rawa tidak setia station orang cengkareng if you use trans jakarta bus student mostly from java but today also come from east area ini indonesia even through building looks like old but itu has great lecturers tapi teach students ini its fields,"['this', 'campus', 'has', 'major', 'ini', 'computer', 'science', 'civil', 'electronic', 'and', 'mechanical', 'engineering', 'owned', 'by', 'electricity', 'company', 'government', 'of', 'indonesia', 'established', 'ini', '1999', 'tapi', 'provide', 'skilled', 'people', 'ini', 'electricity', 'area', 'this', 'campus', 'easy', 'tapi', 'reach', 'using', 'train', 'from', 'rawa', 'tidak', 'setia', 'station', 'orang', 'cengkareng', 'if', 'you', 'use', 'trans', 'jakarta', 'bus', 'student', 'mostly', 'from', 'java', 'but', 'today', 'also', 'come', 'from', 'east', 'area', 'ini', 'indonesia', 'even', 'through', 'building', 'looks', 'like', 'old', 'but', 'itu', 'has', 'great', 'lecturers', 'tapi', 'teach', 'students', 'ini', 'its', 'fields']",positif
5.0,one of contributions from electric power company tapi prepare indonesia youth as experts ini electricity,"['one', 'of', 'contributions', 'from', 'electric', 'power', 'company', 'tapi', 'prepare', 'indonesia', 'youth', 'as', 'experts', 'ini', 'electricity']",positif
5.0,even itu looks like kakak perempuan koyak from any angle of view but youll experience really amazing years of college here like eating namo2 candy mixed with camphor while drinking poisonous goofday coffe with cianide jika trust me they have great lecturers who will memakai you tough enough tapi face a real life,"['even', 'itu', 'looks', 'like', 'kakak', 'perempuan', 'koyak', 'from', 'any', 'angle', 'of', 'view', 'but', 'youll', 'experience', 'really', 'amazing', 'years', 'of', 'college', 'here', 'like', 'eating', 'namo2', 'candy', 'mixed', 'with', 'camphor', 'while', 'drinking', 'poisonous', 'goofday', 'coffe', 'with', 'cianide', 'jika', 'trust', 'me', 'they', 'have', 'great', 'lecturers', 'who', 'will', 'memakai', 'you', 'tough', 'enough', 'tapi', 'face', 'a', 'real', 'life']",positif
5.0,okkkkkkkkkk,['okkkkkkkkkk'],netral
5.0,the best,"['the', 'best']",positif
5.0,a good campus look small from the outside but dont jugde that from the size you can get a good lectures ini here,"['a', 'good', 'campus', 'look', 'small', 'from', 'the', 'outside', 'but', 'dont', 'jugde', 'that', 'from', 'the', 'size', 'you', 'can', 'get', 'a', 'good', 'lectures', 'ini', 'here']",positif
5.0,its great places for study we have a lot of experience with high tecnology from pln 👍,"['its', 'great', 'places', 'for', 'study', 'we', 'have', 'a', 'lot', 'of', 'experience', 'with', 'high', 'tecnology', 'from', 'pln', '👍']",positif
5.0,nice place nice campuss get ready for the next level of energy era,"['nice', 'place', 'nice', 'campuss', 'get', 'ready', 'for', 'the', 'next', 'level', 'of', 'energy', 'era']",positif
5.0,kampus terbaik dekat pt dwiandra cipta anugerah elevator services,"['kampus', 'terbaik', 'dekat', 'pt', 'dwiandra', 'cipta', 'anugerah', 'elevator', 'services']",positif
3.0,place tapi be more productive creative and innovative i hope,"['place', 'tapi', 'be', 'more', 'productive', 'creative', 'and', 'innovative', 'i', 'hope']",positif
5.0,lantai 8 tempat paling sejuk,"['lantai', '8', 'tempat', 'paling', 'sejuk']",positif
5.0,the best,"['the', 'best']",positif
5.0,good campus tapi study,"['good', 'campus', 'tapi', 'study']",positif
5.0,good college and place👍,"['good', 'college', 'and', 'place👍']",positif
5.0,its a nice place for study,"['its', 'a', 'nice', 'place', 'for', 'study']",positif
5.0,technical collage on west jakarta,"['technical', 'collage', 'on', 'west', 'jakarta']",netral
5.0,you can di everything here,"['you', 'can', 'di', 'everything', 'here']",positif
5.0,i spent 4 years ini this place,"['i', 'spent', '4', 'years', 'ini', 'this', 'place']",netral
5.0,muantabss,['muantabss'],positif
5.0,oo,['oo'],netral
5.0,the best,"['the', 'best']",positif
4.0,mantap,['mantap'],positif
4.0,wonderful place ini the night,"['wonderful', 'place', 'ini', 'the', 'night']",positif
5.0,nice,['nice'],positif
5.0,ntaps,['ntaps'],positif
2.0,ok,['ok'],netral
5.0,i hope i can here,"['i', 'hope', 'i', 'can', 'here']",netral
3.0,good,['good'],positif
5.0,hm,['hm'],netral
1.0,worst,['worst'],negatif
5.0,yeah,['yeah'],netral
4.0,sih you sttpln,"['sih', 'you', 'sttpln']",netral
5.0,elektrooo,['elektrooo'],netral
