rating,snippet,tokens,label_sentimen
5.0,semoga universitas pertamina menjadi unggulan dibidang perminyakan indonesia,"['moga', 'universitas', 'pertamina', 'unggul', 'bidang', 'minyak', 'indonesia']",positif
5.0,ponakan ku kuliah di sinipe,"['ponakan', 'ku', 'kuliah', 'sinipe']",netral
4.0,mau kuliah di universitas pertamina,"['kuliah', 'universitas', 'pertamina']",positif
5.0,bagus sekali tempatnya,"['bagus', 'tempat']",positif
5.0,semoga semakin jaya amin yra,"['moga', 'jaya', 'amin', 'yra']",positif
5.0,semoga saja saya keterima di universitas pertamina petroleum engineering,"['moga', 'terima', 'universitas', 'pertamina', 'petroleum', 'engineering']",positif
5.0,kampusnya keren angkatan pertama,"['kampus', 'keren', 'angkat']",positif
5.0,tempatnya ok,"['tempat', 'ok']",positif
5.0,bagus kerja nanti bisa langsung di pertamina,"['bagus', 'kerja', 'langsung', 'pertamina']",positif
3.0,lewat doang wkwk,"['doang', 'wkwk']",negatif
5.0,luas tempat menimba ilmu,"['luas', 'timba', 'ilmu']",positif
4.0,tempatnya nyaman,"['tempat', 'nyaman']",positif
5.0,kampus baru namun perkembangannya cukup pesat,"['kampus', 'kembang', 'pesat']",positif
4.0,satu area dengan gedung wanita patra pertamina simprug,"['area', 'gedung', 'wanita', 'patra', 'pertamina', 'simprug']",netral
5.0,pelayanan memuaskan,"['layan', 'muas']",positif
5.0,tempat parkirnya luas,"['parkir', 'luas']",positif
5.0,bagus cerah sesuae mep,"['bagus', 'cerah', 'sesuae', 'mep']",netral
5.0,bagus sekali,['bagus'],positif
5.0,universitas pertamina mempunyai fasilitas yang lengkap,"['universitas', 'pertamina', 'fasilitas', 'lengkap']",positif
5.0,,[],positif
5.0,plc panas,"['plc', 'panas']",negatif
5.0,universitas swasta dibawah naungan yayasan pertamina,"['universitas', 'swasta', 'bawah', 'naung', 'yayasan', 'pertamina']",netral
5.0,universitas yang sangat bagus,"['universitas', 'bagus']",positif
5.0,mantab,['mantab'],positif
5.0,rs darurat simprug,"['rs', 'darurat', 'simprug']",netral
5.0,,[],positif
5.0,bongkar muat mesin medis,"['bongkar', 'muat', 'mesin', 'medis']",netral
5.0,nyaman rapi dan bersih,"['nyaman', 'rapi', 'bersih']",positif
5.0,semoga saya dicair amin,"['moga', 'cair', 'amin']",netral
5.0,mantab,['mantab'],positif
5.0,zona merah covid,"['zona', 'merah', 'covid']",negatif
5.0,terbaik,['baik'],positif
4.0,,[],positif
5.0,ramah lingkungan,"['ramah', 'lingkung']",positif
5.0,teknik geologi 16,"['teknik', 'geologi', '16']",netral
5.0,,[],positif
5.0,,[],positif
5.0,kampus tercinta,"['kampus', 'cinta']",positif
5.0,kakak saya diterima di universitas pertamina,"['kakak', 'terima', 'universitas', 'pertamina']",positif
5.0,rheiner belajar renang,"['rheiner', 'ajar', 'renang']",netral
5.0,fasilitas komplt,"['fasilitas', 'komplt']",positif
5.0,mantul untuk ivent dimari,"['mantul', 'ivent', 'mari']",positif
5.0,mantap,['mantap'],positif
5.0,pilih grabbike,"['pilih', 'grabbike']",netral
5.0,tunggu aku,['tunggu'],netral
5.0,kampus yang ada di jakarta selatan,"['kampus', 'jakarta', 'selatan']",netral
5.0,titik bagus,"['titik', 'bagus']",positif
5.0,strategis dan visi jelas,"['strategis', 'visi']",positif
4.0,zona rawan,"['zona', 'rawan']",negatif
5.0,bismillah teknik mesin,"['bismillah', 'teknik', 'mesin']",netral
5.0,keren,['keren'],positif
5.0,suka,['suka'],positif
5.0,lumayan,['lumayan'],netral
5.0,oke,['oke'],netral
5.0,kampus istimewa,"['kampus', 'istimewa']",positif
5.0,bagus,['bagus'],positif
5.0,yess,['yess'],positif
5.0,mantab,['mantab'],positif
5.0,nyaman,['nyaman'],positif
5.0,tutup untuk sementara,['tutup'],negatif
4.0,oke,['oke'],netral
5.0,keren,['keren'],positif
5.0,campus favorit,"['campus', 'favorit']",positif
5.0,kampus amazing,"['kampus', 'amazing']",positif
4.0,tutup,['tutup'],negatif
5.0,universitas bagus,"['universitas', 'bagus']",positif
5.0,wow,['wow'],positif
5.0,mantap,['mantap'],positif
5.0,mantap,['mantap'],positif
5.0,bagus,['bagus'],positif
2.0,bagus,['bagus'],positif
5.0,will be top global university ini 2035 subsidiary of pertamina persero under pertamina foundation have standart national swimming pool sport center basketball volleyball martialarts badminton soccer field advanced lab technology have renewable technology like windturbine and solar panel all lecturer minimum s3 orang s2 advance have good and vast canteen,"['will', 'be', 'top', 'global', 'university', '2035', 'subsidiary', 'of', 'pertamina', 'persero', 'under', 'pertamina', 'foundation', 'have', 'standart', 'national', 'swimming', 'pool', 'sport', 'center', 'basketball', 'volleyball', 'martialarts', 'badminton', 'soccer', 'field', 'advanced', 'lab', 'technology', 'have', 'renewable', 'technology', 'like', 'windturbine', 'and', 'solar', 'panel', 'all', 'lecturer', 'minimum', 's3', 'orang', 's2', 'advance', 'have', 'good', 'and', 'vast', 'canteen']",positif
5.0,a green campus ini the middle of the city equipped with state of the art classrooms and laboratories easy access from anywhere,"['a', 'green', 'campus', 'the', 'middle', 'of', 'the', 'city', 'equipped', 'with', 'state', 'of', 'the', 'art', 'classrooms', 'and', 'laboratories', 'easy', 'access', 'from', 'anywhere']",positif
1.0,how intelligent they are well you can sih as how they give some information,"['how', 'intelligent', 'they', 'are', 'well', 'you', 'can', 'sih', 'as', 'how', 'they', 'give', 'some', 'information']",positif
5.0,for a new university itu si sok good the quality of the lecturer is good the facility is complete and good all people nice highly recommend,"['for', 'a', 'new', 'university', 'si', 'sok', 'good', 'the', 'quality', 'of', 'the', 'lecturer', 'is', 'good', 'the', 'facility', 'is', 'complete', 'and', 'good', 'all', 'people', 'nice', 'highly', 'recommend']",positif
1.0,my little sister ini this uni has been waiting for her professors tapi grade all the students thesis from last semester would not recommend this university they only want your money,"['my', 'little', 'sister', 'this', 'uni', 'has', 'been', 'waiting', 'for', 'her', 'professors', 'grade', 'all', 'the', 'students', 'thesis', 'from', 'last', 'semester', 'would', 'not', 'recommend', 'this', 'university', 'they', 'only', 'want', 'your', 'money']",negatif
5.0,university with complete facilities very close tapi the industrial world the lecturers have good quality,"['university', 'with', 'complete', 'facilities', 'very', 'close', 'the', 'industrial', 'world', 'the', 'lecturers', 'have', 'good', 'quality']",positif
4.0,where my naklanang got his degree at mechanical engineering proud of him and this university as global key role ini educational institution,"['where', 'my', 'naklanang', 'got', 'his', 'degree', 'at', 'mechanical', 'engineering', 'proud', 'of', 'him', 'and', 'this', 'university', 'as', 'global', 'key', 'role', 'educational', 'institution']",positif
5.0,good,['good'],positif
5.0,nice place,"['nice', 'place']",positif
5.0,this place was used tapi be place where we can play soccer but during the pandemic they switched itu tapi the quarantine center and i just finish my quarantine there,"['this', 'place', 'was', 'used', 'be', 'place', 'where', 'we', 'can', 'play', 'soccer', 'but', 'during', 'the', 'pandemic', 'they', 'switched', 'the', 'quarantine', 'center', 'and', 'i', 'just', 'finish', 'my', 'quarantine', 'there']",negatif
5.0,terima kasih god for the chance we had,"['terima', 'kasih', 'god', 'for', 'the', 'chance', 'we', 'had']",positif
4.0,overall itu has comfortable atmosphere tapi study,"['overall', 'has', 'comfortable', 'atmosphere', 'study']",positif
5.0,good place,"['good', 'place']",positif
5.0,not bad lah,"['not', 'bad']",netral
5.0,although its masih new ini public but the facilities here are good,"['although', 'its', 'new', 'public', 'but', 'the', 'facilities', 'here', 'are', 'good']",positif
5.0,nice place hopely my daughter will enjoy,"['nice', 'place', 'hopely', 'my', 'daughter', 'will', 'enjoy']",positif
5.0,good remarks good impression hopefully will be a leading university ini future,"['good', 'remarks', 'good', 'impression', 'hopefully', 'will', 'be', 'a', 'leading', 'university', 'future']",positif
5.0,ok,['ok'],netral
5.0,educational building for learning the literacy about renewable and conventional energy,"['educational', 'building', 'for', 'learning', 'the', 'literacy', 'about', 'renewable', 'and', 'conventional', 'energy']",positif
5.0,soon will be 500 world best university,"['soon', 'will', 'be', '500', 'world', 'best', 'university']",positif
5.0,be global leaders,"['be', 'global', 'leaders']",positif
5.0,nice place good education,"['nice', 'place', 'good', 'education']",positif
5.0,good environment tapi study,"['good', 'environment', 'study']",positif
5.0,general training volunteer asian games 2018,"['general', 'training', 'volunteer', 'asi', 'games', '2018']",netral
4.0,very accurate,"['very', 'accurate']",positif
5.0,its a great university,"['its', 'a', 'great', 'university']",positif
5.0,good place tapi study,"['good', 'place', 'study']",positif
5.0,clean and safely area,"['clean', 'and', 'safely', 'area']",positif
5.0,good university,"['good', 'university']",positif
5.0,beautiful moment when sunset,"['beautiful', 'moment', 'when', 'sunset']",positif
5.0,ist okay,"['ist', 'okay']",netral
3.0,im sweating inside,"['im', 'sweating', 'inside']",negatif
3.0,sih you next wig,"['sih', 'you', 'next', 'wig']",netral
3.0,thank youuuuuu,"['thank', 'youuuuuu']",positif
5.0,petroleum engineer,"['petroleum', 'engineer']",netral
5.0,ir 2016,"['ir', '2016']",netral
4.0,mantu l,"['mantu', 'l']",netral
5.0,good campus,"['good', 'campus']",positif
5.0,nice campus,"['nice', 'campus']",positif
5.0,calon maba,"['calon', 'maba']",netral
5.0,ok,['ok'],netral
5.0,good,['good'],positif
5.0,ml,['ml'],netral
5.0,nice place,"['nice', 'place']",positif
5.0,pcu,['pcu'],netral
5.0,top,['top'],positif
1.0,good university,"['good', 'university']",positif
5.0,i like this campus,"['i', 'like', 'this', 'campus']",positif
5.0,nice,['nice'],positif
5.0,up,['up'],netral
5.0,maba hi16,"['maba', 'hi16']",netral
5.0,the best university,"['the', 'best', 'university']",positif
5.0,ok,['ok'],netral
5.0,good,['good'],positif
5.0,good,['good'],positif
5.0,ok,['ok'],netral
5.0,good,['good'],positif
5.0,ok,['ok'],netral
5.0,good,['good'],positif
4.0,good,['good'],positif
5.0,good,['good'],positif
5.0,good,['good'],positif
5.0,top,['top'],positif
