rating,snippet,tokens,label_sentimen
5.0,alhamdullilahdulu saya kuliah disini sebagai politeknik pos indonesia dan sekarang sudah menjadi universitasluar biasasemoga bisa tambah sukses ulbi,"['alhamdullilahdulu', 'kuliah', 'politeknik', 'pos', 'indonesia', 'universitasluar', 'biasasemoga', 'sukses', 'ulbi']",positif
4.0,salah satu perguruan tinggi di bandung yang fokusnya untuk dunia logistik indonesia kampus ini di bawah naungan dari yayasan pendidikan bhakti pos indonesia yang merupakan bagian dari politeknik pos indonesia,"['salah', 'guru', 'bandung', 'fokus', 'dunia', 'logistik', 'indonesia', 'kampus', 'naung', 'yayasan', 'didik', 'bhakti', 'pos', 'indonesia', 'politeknik', 'pos', 'indonesia']",positif
5.0,nyaman sejuk dan aman kuliah di ulbi karena karakter mahasiswanya luar biasa santun jujur dan bertanggungjawab,"['nyaman', 'sejuk', 'aman', 'kuliah', 'ulbi', 'karakter', 'mahasiswa', 'santun', 'jujur', 'bertanggungjawab']",positif
5.0,ayo ulbi buktikan dirimu mampu memberikan yang terbaik untuk bangsa dan negara dengan mencetak lulusan lulusan yang handal dan kompeten dibidangnyapasti bisa,"['ayo', 'ulbi', 'bukti', 'diri', 'baik', 'bangsa', 'negara', 'cetak', 'lulus', 'lulus', 'handal', 'kompeten', 'dibidangnyapasti']",positif
5.0,kampusnya menawarkan beasiswa diskon dpp100 dan potingan spp rp25jtsemester sampai semester akhir,"['kampus', 'tawar', 'beasiswa', 'diskon', 'dpp100', 'potingan', 'spp', 'rp25jtsemester', 'semester']",positif
5.0,kampus yang luar biasa lulusannya sudah siap bekerja dengan bekal ilmu yang up tapi date pokoknya top banget deh,"['kampus', 'lulus', 'bekal', 'ilmu', 'up', 'date', 'pokok', 'top', 'banget', 'deh']",positif
5.0,kampus tempat saya belajar lulusannya diberikan bekal pelatihan yang siap digunakan didunia kerja nanti,"['kampus', 'ajar', 'lulus', 'bekal', 'latih', 'dunia', 'kerja']",positif
5.0,kampus yang bagus alumni juga bagus karena keterikatan dengan alumni dan mahasiswa serta mahasiswa cepat dapat informasi seputar pekerjaan,"['kampus', 'bagus', 'alumni', 'bagus', 'ikat', 'alumni', 'mahasiswa', 'mahasiswa', 'cepat', 'informasi', 'putar', 'kerja']",positif
5.0,angkatan 2009 lingkungan nyaman kantin enak fasilitas lengkap lingkungan sekitar makanan enak,"['angkat', '2009', 'lingkung', 'nyaman', 'kantin', 'enak', 'fasilitas', 'lengkap', 'lingkung', 'makan', 'enak']",positif
5.0,setelah sukses dari stimlog dan poltekpos sekarang merger menjadi univeristas logistik dan bisnis internasionalsemakin maju dan terdepan,"['sukses', 'stimlog', 'poltekpos', 'merger', 'univeristas', 'logistik', 'bisnis', 'internasionalsemakin', 'maju', 'depan']",positif
5.0,kuliah di sini memberikan pengalaman dan wawasan begitu banyak terutama untuk mempersiapkan bekal di dunia kerja sukses selalu ulbi,"['kuliah', 'alam', 'wawas', 'bekal', 'dunia', 'kerja', 'sukses', 'ulbi']",positif
5.0,kapada nayla chikal pangesty di tunggu itikad baiknya belum bayar ke mamang grab sebesar 250000 wa saya nya di blokir barangkali teman-teman disini ada yang kenal tolong meminta di sampaikan ke orang tersebut,"['kapada', 'nayla', 'chikal', 'pangesty', 'tunggu', 'itikad', 'baik', 'bayar', 'mamang', 'grab', '250000', 'wa', 'nya', 'blokir', 'barangkali', 'teman', 'kenal', 'tolong', 'orang']",negatif
5.0,semoga bisa melahirkan generasi pos yang semakin profesional dan tangguh ditengah persaingan bravo pt pos indonesia,"['moga', 'lahir', 'generasi', 'pos', 'profesional', 'tangguh', 'tengah', 'saing', 'bravo', 'pt', 'pos', 'indonesia']",positif
5.0,kampus logistik dan bisnis terbaik pencetak lulusan siap pakai memberi bukti bukan sekedar janji,"['kampus', 'logistik', 'bisnis', 'baik', 'cetak', 'lulus', 'pakai', 'bukti', 'dar', 'janji']",positif
5.0,jaya terus politeknik pos indonesia dan stimlog semoga hasil merger menjadi universitas logistik dan bisnis internasional ulbi semakin terdepan,"['jaya', 'politeknik', 'pos', 'indonesia', 'stimlog', 'moga', 'hasil', 'merger', 'universitas', 'logistik', 'bisnis', 'internasional', 'ulbi', 'depan']",positif
5.0,satu2nya kampus yang khusus mengajarkan bisnis logistik dan bisnis internasional tentu outputnya akan menghasilkan pebisnis logistik dan bisnis int yang tangguh dan cerdas selamat buat ulbi,"['satu2nya', 'kampus', 'khusus', 'ajar', 'bisnis', 'logistik', 'bisnis', 'internasional', 'outputnya', 'hasil', 'bisnis', 'logistik', 'bisnis', 'int', 'tangguh', 'cerdas', 'selamat', 'ulbi']",positif
5.0,bangga menjadi alumni poltekpos prodi logistik bisnis sekarang menjadi ulbi menghasilkan lulusan terbaik di bidang logistik maju terus ulbi,"['bangga', 'alumni', 'poltekpos', 'prodi', 'logistik', 'bisnis', 'ulbi', 'hasil', 'lulus', 'baik', 'bidang', 'logistik', 'maju', 'ulbi']",positif
5.0,lokasi kampus strategis fokus di bidang transportasi parkiran cukup luas biaya kuliah tergolong murah ada dosen artis,"['lokasi', 'kampus', 'strategis', 'fokus', 'bidang', 'transportasi', 'parkir', 'luas', 'biaya', 'kuliah', 'golong', 'murah', 'dosen', 'artis']",positif
5.0,kampus dengan lingkungan yang asri dan sejuk dapat menambah semangat pembelajaran memiliki jurusan logistik bisnis satu satunya di indonesia,"['kampus', 'lingkung', 'asri', 'sejuk', 'tambah', 'semangat', 'ajar', 'milik', 'jurus', 'logistik', 'bisnis', 'satu', 'indonesia']",positif
5.0,kampus logistik yang sangat di butuhkan zaman now kampusnya keren asyik wow dan yang terpenting ilmu nya very very interesting saudara laki-laki,"['kampus', 'logistik', 'butuh', 'zaman', 'now', 'kampus', 'keren', 'asyik', 'wow', 'penting', 'ilmu', 'nya', 'very', 'very', 'interesting', 'saudara', 'laki']",positif
5.0,lulusan dari kampus ini sudah siap kerja materinya pun disesuaikan dengan kebutuhan dunia kerja saat ini dan beberapa tahun mendatang,"['lulus', 'kampus', 'kerja', 'materi', 'sesuai', 'butuh', 'dunia', 'kerja']",positif
5.0,kampus nya keren menghasilkan telenta terbaikand satu lagi ini lulusanx sudah siap kerja,"['kampus', 'nya', 'keren', 'hasil', 'telenta', 'terbaikand', 'lulusanx', 'kerja']",positif
3.0,memgikuti seminar perpajakan pulang pergi 36 tahun 2017 dan perpu no1 tentang akses informasi untuk kepentingan perpajakan kerjasama iai wilayah jabar dan kantor wilayah djp wajib pajak besar,"['memgikuti', 'seminar', 'paja', 'pulang', 'pergi', '36', '2017', 'perpu', 'no1', 'akses', 'informasi', 'penting', 'paja', 'kerjasama', 'iai', 'wilayah', 'jabar', 'kantor', 'wilayah', 'djp', 'wajib', 'pajak']",positif
5.0,kampusnya nyaman dan kerenmenghasilkan talenta terbaik dibidang manajemen logistik,"['kampus', 'nyaman', 'kerenmenghasilkan', 'talenta', 'baik', 'bidang', 'manajemen', 'logistik']",positif
5.0,saya selaku orang tua dari mahasiswi sangat berterimaksih kepada kampus ulbi,"['orang', 'tua', 'mahasiswi', 'berterimaksih', 'kampus', 'ulbi']",positif
5.0,universitas yang mempunyai kompetensi bagi mahasiswanya untuk menjadi akhli bidang logistik dan scm yang di ntegrasikan dengan bidang ke ilmuan lainya,"['universitas', 'kompetensi', 'mahasiswa', 'akhli', 'bidang', 'logistik', 'scm', 'ntegrasikan', 'bidang', 'ilmu', 'lai']",positif
5.0,poltekpos termasuk kedalam aperti bumn,"['poltekpos', 'dalam', 'aperti', 'bumn']",netral
1.0,kepada nayla chikal pangesty di tunggu itikad baik nya sama langganan ojek terima kasih mohon di sampaikan kepada mahasiswamahasiswi poltekpos soalnya di wa tidak di bales2 di telpin tidak di angkat2,"['nayla', 'chikal', 'pangesty', 'tunggu', 'itikad', 'nya', 'langgan', 'ojek', 'terima', 'kasih', 'mohon', 'mahasiswamahasiswi', 'poltekpos', 'wa', 'bales2', 'telpin', 'angkat2']",negatif
5.0,kampusnya sejuk enak buat belajar program studi nya beragam dan lulusan nya cepat bekerja,"['kampus', 'sejuk', 'enak', 'ajar', 'program', 'studi', 'nya', 'agam', 'lulus', 'nya', 'cepat']",positif
5.0,kampusnya kerenpengajarnya berkompeten di bidangnya belajar ilmu logistik sekaligus peluangnya kedepan,"['kampus', 'kerenpengajarnya', 'kompeten', 'bidang', 'ajar', 'ilmu', 'logistik', 'peluang', 'depan']",positif
5.0,keren kuliah disini dapat pengalaman ilmu logistik dan semua materi yang berhubungan dengan logistik baik keuangan hukum2 tentang logistik sukses selalu ulbi,"['keren', 'kuliah', 'alam', 'ilmu', 'logistik', 'materi', 'hubung', 'logistik', 'uang', 'hukum2', 'logistik', 'sukses', 'ulbi']",positif
5.0,wawww kampusnya keren fasilitas nya juga ok pasti menjadikan mahasiswanya bertalenta di manajemen logistik,"['wawww', 'kampus', 'keren', 'fasilitas', 'nya', 'ok', 'jadi', 'mahasiswa', 'talenta', 'manajemen', 'logistik']",positif
5.0,universitas yang keren banget prodiprodinya mencetak lulusan yang dibutuhkan untuk industry 40 sukses terus ulbi,"['universitas', 'keren', 'banget', 'prodiprodinya', 'cetak', 'lulus', 'butuh', 'industry', '40', 'sukses', 'ulbi']",positif
5.0,sukses ulbi kawah candradimuka yang telah menghasilkan sdm kualitas unggul tempat belajar yang asri dan lengkap nyaman sukses dan maju terus ulbi,"['sukses', 'ulbi', 'kawah', 'candradimuka', 'hasil', 'sdm', 'kualitas', 'unggul', 'ajar', 'asri', 'lengkap', 'nyaman', 'sukses', 'maju', 'ulbi']",positif
5.0,mantap ini kampus prodinya sesuai dengan kebutuhan industri saat ini dan untuk fasilitas juga lengkap,"['mantap', 'kampus', 'prodinya', 'sesuai', 'butuh', 'industri', 'fasilitas', 'lengkap']",positif
5.0,kampus yang asri dan sejuk dengan dosen2 yang keren dan kompeten di bidang nya pokoknya tidak menyesal deh kuliah di sini,"['kampus', 'asri', 'sejuk', 'dosen2', 'keren', 'kompeten', 'bidang', 'nya', 'pokok', 'sesal', 'deh', 'kuliah']",positif
5.0,kampusnya bagus cocok untuk calon orangorang terbaik di bidang manajemen logistik dan suplay chain,"['kampus', 'bagus', 'cocok', 'calon', 'orangorang', 'baik', 'bidang', 'manajemen', 'logistik', 'suplay', 'chain']",positif
5.0,dosen nya penuh totalitas dalam memberikan kuliah sehingga mampu menghasilkan lulusan terbaik maju terus ulbi kuliahdiulbiaja ulbi,"['dosen', 'nya', 'penuh', 'totalitas', 'kuliah', 'hasil', 'lulus', 'baik', 'maju', 'ulbi', 'kuliahdiulbiaja', 'ulbi']",positif
5.0,ada 3 prodi s1 baru di ulbi yang menarik yaitu manajemen rekayasa sains data dan bisnis digital,"['3', 'prodi', 's1', 'ulbi', 'tarik', 'manajemen', 'rekayasa', 'sains', 'data', 'bisnis', 'digital']",positif
5.0,kampus yang terbagus dan terbaik untuk menghasilkan expert di dunia logistik keren jadi pengin kuliah lagi ini,"['kampus', 'bagus', 'baik', 'hasil', 'expert', 'dunia', 'logistik', 'keren', 'pengin', 'kuliah']",positif
5.0,perguruan tinggi terpercaya dengan lulusan yang handal siap untuk membangun dan memajukan negeri ini pokoe top,"['guru', 'percaya', 'lulus', 'handal', 'bangun', 'maju', 'negeri', 'pokoe', 'top']",positif
5.0,tempat kuliah dengan lokasi yang sangat tenang sehingga mahasiswa bisa lebih fokus dalam menimba ilmu,"['kuliah', 'lokasi', 'tenang', 'mahasiswa', 'fokus', 'timba', 'ilmu']",positif
5.0,kampusnya nyaman adem fasilitasnya juga oke banget buat menunjang materi perkuliahan seharihari,"['kampus', 'nyaman', 'adem', 'fasilitas', 'oke', 'banget', 'tunjang', 'materi', 'kuliah', 'seharihari']",positif
5.0,tempatnya banyak pohon adem,"['tempat', 'pohon', 'adem']",positif
5.0,menciptakan tenaga handal dan siap bekerja dengan dedikasi tinggi fasilitas kampus yang lengkap jadi buruan daftar segera,"['cipta', 'tenaga', 'handal', 'dedikasi', 'fasilitas', 'kampus', 'lengkap', 'buru', 'daftar']",positif
5.0,kuliah disini banyak ilmu dan pengalaman yang didapatkan semoga jaya terus ulbi merger politeknik pos indonesia dan stimlog,"['kuliah', 'ilmu', 'alam', 'dapat', 'moga', 'jaya', 'ulbi', 'merger', 'politeknik', 'pos', 'indonesia', 'stimlog']",positif
5.0,suasana kampus bagus kulitas pendidikan ok setelah lulus gampang cari kerja toptop top,"['suasana', 'kampus', 'bagus', 'kulitas', 'didik', 'ok', 'lulus', 'gampang', 'cari', 'kerja', 'toptop', 'top']",positif
5.0,tempat ruang kuliahnya lumayan nyaman terus luas juga hawanya dingin masih asri jalan menuju kesini sempit,"['ruang', 'kuliah', 'lumayan', 'nyaman', 'luas', 'hawa', 'dingin', 'asri', 'jalan', 'kesini', 'sempit']",positif
5.0,kampusnya keren dan bisa menciptakan lulusan yang siap pakai di dunia kerja,"['kampus', 'keren', 'cipta', 'lulus', 'pakai', 'dunia', 'kerja']",positif
5.0,kampus yang keren dengan kwalitas lulusan yang mudah mendapatkan pekerjaan di bidang logistik,"['kampus', 'keren', 'kwalitas', 'lulus', 'mudah', 'kerja', 'bidang', 'logistik']",positif
5.0,alamamater tercinta,"['alamamater', 'cinta']",positif
5.0,kampus nya talent talent logistik dan supply chain solusi untuk yang ingin belajar ilmu logistik dan scm,"['kampus', 'nya', 'talent', 'talent', 'logistik', 'supply', 'chain', 'solusi', 'ajar', 'ilmu', 'logistik', 'scm']",positif
5.0,kampus yang keren menghasilkan talenta terbaik di bidang manajemen logistik dan supply chain,"['kampus', 'keren', 'hasil', 'talenta', 'baik', 'bidang', 'manajemen', 'logistik', 'supply', 'chain']",positif
5.0,bagi milenial yang ingin menjadi expert logistik dan bisnis antar bangsa di sinilah tempat yang tepat untuk memulai,"['milenial', 'expert', 'logistik', 'bisnis', 'bangsa']",positif
4.0,kampusnya sejuk adem kok cukup luas dan kelas2nya juga mantap,"['kampus', 'sejuk', 'adem', 'luas', 'kelas2nya', 'mantap']",positif
5.0,mau jadi ahli logistik dan supply chain managementbelajarlah di kampus ini kapabilitas kampus sangat mendukung,"['ahli', 'logistik', 'supply', 'chain', 'managementbelajarlah', 'kampus', 'kapabilitas', 'kampus', 'dukung']",positif
5.0,kampus yang sangat cocok untuk ilmu logistik yang saat ini pertumbuhan bisnis logistik begitu pesat,"['kampus', 'cocok', 'ilmu', 'logistik', 'tumbuh', 'bisnis', 'logistik', 'pesat']",positif
5.0,ini kampus yang kerenlokasinya yang luas dan adem cocok untuk tempat menimba ilmu,"['kampus', 'kerenlokasinya', 'luas', 'adem', 'cocok', 'timba', 'ilmu']",positif
5.0,satu2nya kampus yang memiliki jurusan logistik menghasilkan lulusan yang berkualitas,"['satu2nya', 'kampus', 'milik', 'jurus', 'logistik', 'hasil', 'lulus', 'kualitas']",positif
5.0,kampus nyaman buat belajar tempat yang pas buat yang mau belajar logistik khususnya ulbi keren,"['kampus', 'nyaman', 'ajar', 'pas', 'ajar', 'logistik', 'ulbi', 'keren']",positif
5.0,kampusnya keren dosennya profesional mantap deh tidak menyesal kuliah disini,"['kampus', 'keren', 'dosen', 'profesional', 'mantap', 'deh', 'sesal', 'kuliah']",positif
1.0,teman saya masuk uks lagi osjur,"['teman', 'masuk', 'uks', 'osjur']",negatif
5.0,salah satu perguruan tinggi yang mengembangkan program studi logistik bisnis ada jurusan logistik bisnis akuntansi manajemen bisnis teknik informatika manajemen informatika semuanya d3d4,"['salah', 'guru', 'kembang', 'program', 'studi', 'logistik', 'bisnis', 'jurus', 'logistik', 'bisnis', 'akuntansi', 'manajemen', 'bisnis', 'teknik', 'informatika', 'manajemen', 'informatika', 'd3d4']",positif
5.0,tempat yang nyaman untuk menimba ilmu bangga menjadi almamater politeknis pos indonesia dan sukses buat ulbi,"['nyaman', 'timba', 'ilmu', 'bangga', 'almamater', 'politeknis', 'pos', 'indonesia', 'sukses', 'ulbi']",positif
5.0,kampus milik bumn yang keren dosennya asyik punya network luas dan lokasinya asri,"['kampus', 'milik', 'bumn', 'keren', 'dosen', 'asyik', 'network', 'luas', 'lokasi', 'asri']",positif
3.0,kampus ini lokasinya kurang strategis suka menjadi penyebab kemacetan kalau jam berangkat pergi ke kampus,"['kampus', 'lokasi', 'strategis', 'suka', 'sebab', 'macet', 'jam', 'berangkat', 'pergi', 'kampus']",negatif
5.0,di d4 belajar nya langsung praktek jadi paham konsep dan bisa ngembangin materi nya,"['d4', 'ajar', 'nya', 'langsung', 'praktek', 'paham', 'konsep', 'ngembangin', 'materi', 'nya']",positif
5.0,wow kampus yang keren lulusannya akan siap menggapai masa depan,"['wow', 'kampus', 'keren', 'lulus', 'gapai']",positif
1.0,tidak ada atm baca sistem bauk baak tidak jelas informasinya bahkan saling oper,"['atm', 'baca', 'sistem', 'bauk', 'baak', 'informasi', 'oper']",negatif
5.0,salah satu politeknik yang cukup populer di kota bandungtempatnya sejuk dan besrsihlokasi agak tersembunyi,"['salah', 'politeknik', 'populer', 'kota', 'bandungtempatnya', 'sejuk', 'besrsihlokasi', 'sembunyi']",positif
5.0,kampusnya saya duludgn suasana nyaman dilengkapi dengan banyak berbagai fasilitas,"['kampus', 'duludgn', 'suasana', 'nyaman', 'lengkap', 'fasilitas']",positif
5.0,kampus bagus menciptakan lulusan2 yang terbaik di bidang logistik,"['kampus', 'bagus', 'cipta', 'lulusan2', 'baik', 'bidang', 'logistik']",positif
5.0,universitas logistik dan bisnis internasional ulbi hasil merger poltekpos stimlog keren tempat membangun masa depan sukses,"['universitas', 'logistik', 'bisnis', 'internasional', 'ulbi', 'hasil', 'merger', 'poltekpos', 'stimlog', 'keren', 'bangun', 'sukses']",positif
5.0,sangat bagus dan strategis tempatnya dan lulusannya banyak yang sudah baik yang diluar negeri dan dalam negeri,"['bagus', 'strategis', 'tempat', 'lulus', 'luar', 'negeri', 'negeri']",positif
5.0,bersih sejuk asri dan nyaman askes nya pun dekat dengan pintu tol pasteur,"['bersih', 'sejuk', 'asri', 'nyaman', 'askes', 'nya', 'pintu', 'tol', 'pasteur']",positif
5.0,kampus logistik pertama yang kualified dan lulusannya siap kerja dan cepat dapat kerja,"['kampus', 'logistik', 'kualified', 'lulus', 'kerja', 'cepat', 'kerja']",positif
5.0,kampus yang sngat berpengalaman dalam ciptakan talenta2 siap kerja,"['kampus', 'sngat', 'alam', 'cipta', 'talenta2', 'kerja']",positif
5.0,kampus yang top lahsudah banyak menciptakan lulusan yang berkualitas,"['kampus', 'top', 'lahsudah', 'cipta', 'lulus', 'kualitas']",positif
3.0,menginap di wisma politeknik pos bandung oke dan nyaman tempat menginapnya tv shower bedroom dan ac,"['inap', 'wisma', 'politeknik', 'pos', 'bandung', 'oke', 'nyaman', 'inap', 'tv', 'shower', 'bedroom', 'ac']",positif
5.0,mahasiswa nya cantikcantik gantengganteng rapihrapih saya suka asramanya enak nyaman dosennya baikbaik,"['mahasiswa', 'nya', 'cantikcantik', 'gantengganteng', 'rapihrapih', 'suka', 'asrama', 'enak', 'nyaman', 'dosen', 'baikbaik']",positif
5.0,kampus yang adem keren mantul pencetak tenaga handal di industri kurir logistik,"['kampus', 'adem', 'keren', 'mantul', 'cetak', 'tenaga', 'handal', 'industri', 'kurir', 'logistik']",positif
5.0,universitas yang keren karena lulusannya sudah siap kerja semua,"['universitas', 'keren', 'lulus', 'kerja']",positif
5.0,kampus yang bisa menghasilkan sdm yang unggul dibidang logistik dan bisnis internasional almamater terbaik,"['kampus', 'hasil', 'sdm', 'unggul', 'bidang', 'logistik', 'bisnis', 'internasional', 'almamater', 'baik']",positif
5.0,makin ok dulunya poltek dan stimlog sekarang jadi ulbiuniv logistik bisnis internasional,"['ok', 'dulunya', 'poltek', 'stimlog', 'ulbiuniv', 'logistik', 'bisnis', 'internasional']",netral
5.0,sekolahnya bagus dan terarah dengan spesialisasi logistik yang sangat dibutuhkan di pasar tenaga kerja,"['sekolah', 'bagus', 'arah', 'spesialisasi', 'logistik', 'butuh', 'pasar', 'tenaga', 'kerja']",positif
5.0,kampus logistik yang keren menghasilkan lulusan yang berkualitas dan siap kerja,"['kampus', 'logistik', 'keren', 'hasil', 'lulus', 'kualitas', 'kerja']",positif
5.0,kampusnya asyik dan semoga lulusannya cepat dapat kerja,"['kampus', 'asyik', 'moga', 'lulus', 'cepat', 'kerja']",positif
5.0,bagus untuk kesehatan karena olahraga setiap hari naik turun tangga cantik,"['bagus', 'sehat', 'olahraga', 'turun', 'tangga', 'cantik']",positif
5.0,kerennnuniversitas yang sangat tepat bagi generasi mudah yang ingin menekuni perlogistican,"['kerennnuniversitas', 'generasi', 'mudah', 'tekun', 'perlogistican']",positif
5.0,kampusnya the legend mudah mudahan the legend continous menjadi lebih modern dan selalu uptodate,"['kampus', 'the', 'legend', 'mudah', 'mudah', 'the', 'legend', 'continous', 'modern', 'uptodate']",positif
4.0,tidak ada lift buat naik ke lantai 3 tidak ramah minimal eskalator,"['lift', 'lantai', '3', 'ramah', 'minimal', 'eskalator']",negatif
5.0,kampusnya nyaman dan asri program studinya uptodate dengan kebutuhan industri saat ini,"['kampus', 'nyaman', 'asri', 'program', 'studi', 'uptodate', 'butuh', 'industri']",positif
5.0,suasana kampusnya adem dan nyaman untuk menuntut ilmu jauh dari kebisingan,"['suasana', 'kampus', 'adem', 'nyaman', 'tuntut', 'ilmu', 'bising']",positif
5.0,kampus yang menghasilkan lulusan terbaik yang siap bersaing di manapun,"['kampus', 'hasil', 'lulus', 'baik', 'saing', 'mana']",positif
5.0,saya alumni politeknik pos dan alhamdulillah sekarang sudah menjadi universitas,"['alumni', 'politeknik', 'pos', 'alhamdulillah', 'universitas']",positif
5.0,kampus yang nyaman dosen2 yang baik-baik dan berkompeten staf2 yang baik dan ramah2 lingkungan yang nyaman,"['kampus', 'nyaman', 'dosen2', 'baik', 'kompeten', 'staf2', 'ramah2', 'lingkung', 'nyaman']",positif
5.0,kampusnya representative sejuk dosennya oke lulusannya siap kerja,"['kampus', 'representative', 'sejuk', 'dosen', 'oke', 'lulus', 'kerja']",positif
5.0,kampusnya kerenprodinya juga oke punyayuk kuliah di ulbi,"['kampus', 'kerenprodinya', 'oke', 'punyayuk', 'kuliah', 'ulbi']",positif
3.0,dari padalarang menuju poltekpos jalannya kemana ya saya kuliah di sana tapi tidak tahu jalan terdekat,"['padalarang', 'poltekpos', 'jalan', 'mana', 'ya', 'kuliah', 'jalan', 'dekat']",negatif
5.0,pengalaman logistik yang dimiliki menambah kekayaan ilmu bagi mahasiswa,"['alam', 'logistik', 'milik', 'tambah', 'kaya', 'ilmu', 'mahasiswa']",positif
5.0,kampusnya keren kurikulum sesuai dengan kebutuhan dunia kerja,"['kampus', 'keren', 'kurikulum', 'sesuai', 'butuh', 'dunia', 'kerja']",positif
5.0,kampus yang bagus menghasilkan talenta terbaik di bidang logistik,"['kampus', 'bagus', 'hasil', 'talenta', 'baik', 'bidang', 'logistik']",positif
5.0,kampus pilihan untuk menjadi expert di bidang logistik teknologi dan bisnis,"['kampus', 'pilih', 'expert', 'bidang', 'logistik', 'teknologi', 'bisnis']",positif
5.0,prospek logistik sangat bagus dan ulbi pilihan terbaik untuk meraih prospek tersebut,"['prospek', 'logistik', 'bagus', 'ulbi', 'pilih', 'baik', 'raih', 'prospek']",positif
5.0,apa betul perguruan sebesar ini tidak punya balai pengobatan untuk mahasiswanya khususnya untuk mahasiswa yang paspasan,"['guru', 'balai', 'obat', 'mahasiswa', 'mahasiswa', 'paspasan']",negatif
5.0,tempat belajar yang nyaman untuk ilmu logistik untuk bekal dalam bekerja,"['ajar', 'nyaman', 'ilmu', 'logistik', 'bekal']",positif
5.0,tempat perjuangan suami menempuh pns dan bisa di bilang nyaman tempatnya dan asri,"['juang', 'suami', 'tempuh', 'pns', 'bilang', 'nyaman', 'tempat', 'asri']",positif
5.0,saya angkatan 2 sekarang sudah bekerja di bumn terimakasih politeknik pos indonesia ulbi,"['angkat', '2', 'bumn', 'terimakasih', 'politeknik', 'pos', 'indonesia', 'ulbi']",positif
4.0,kampus yang tenang asri dan cukup luas dengan fasilitas yang cukup lengkap,"['kampus', 'tenang', 'asri', 'luas', 'fasilitas', 'lengkap']",positif
5.0,keren ini alumni poltekpos yang sekarang sudah jadi universitas keren keren,"['keren', 'alumni', 'poltekpos', 'universitas', 'keren', 'keren']",positif
5.0,kampus swasta yang sangat nyaman dan asri di bandung dan juga jurusan yang kekinian,"['kampus', 'swasta', 'nyaman', 'asri', 'bandung', 'jurus', 'kini']",positif
5.0,kampus logistik terbaik merasa bangga jadi lulusan ulbi,"['kampus', 'logistik', 'baik', 'bangga', 'lulus', 'ulbi']",positif
5.0,suasana kampus nya asri banget jadi betah di kuliah disini,"['suasana', 'kampus', 'nya', 'asri', 'banget', 'betah', 'kuliah']",positif
5.0,yoooo kampus orange hanya lewat,"['yoooo', 'kampus', 'orange']",netral
5.0,anak pertama dan kedua selesai kuliah di poltekpos bagus selesai langsun kerja,"['anak', 'selesai', 'kuliah', 'poltekpos', 'bagus', 'selesai', 'langsun', 'kerja']",positif
5.0,salah satu universitas terbaik dalam mencetak generasi penerus bangsa,"['salah', 'universitas', 'baik', 'cetak', 'generasi', 'terus', 'bangsa']",positif
5.0,lingkungannya sejuk dosennya ramah parkiran aman ada masjidnya juga,"['lingkung', 'sejuk', 'dosen', 'ramah', 'parkir', 'aman', 'masjid']",positif
5.0,tempat kuliah yang bagus dan tenang untuk menimba ilmu,"['kuliah', 'bagus', 'tenang', 'timba', 'ilmu']",positif
5.0,tempat yang nyaman dan berkualitas untuk menimba ilmu,"['nyaman', 'kualitas', 'timba', 'ilmu']",positif
5.0,sesuai need market yang sedang booming ecommerce baik di indonesia maupun internasional,"['sesuai', 'need', 'market', 'booming', 'ecommerce', 'indonesia', 'internasional']",positif
5.0,wowuniversitas logistikyang pertama dan menjadi satu2nya di indonesialuar biasa,"['wowuniversitas', 'logistikyang', 'satu2nya', 'indonesialuar']",positif
5.0,lulusan ulbi berkualitas bisa bekerja baik dalam tim,"['lulus', 'ulbi', 'kualitas', 'tim']",positif
5.0,buat rekans milenial tempat yang pas buat mendapatkan ilmu logistik dan bisnis,"['rekans', 'milenial', 'pas', 'ilmu', 'logistik', 'bisnis']",positif
3.0,ya allah mudahan ku bisa bertemu kembali sama sahabatku kakak perempuan heny,"['ya', 'allah', 'mudah', 'ku', 'temu', 'sahabat', 'kakak', 'perempuan', 'heny']",positif
5.0,kampus yang melahirkan tenaga terampil di bidang logistik,"['kampus', 'lahir', 'tenaga', 'terampil', 'bidang', 'logistik']",positif
5.0,kampus logistik terbaik yang ada di indonesia ya di ulbi,"['kampus', 'logistik', 'baik', 'indonesia', 'ya', 'ulbi']",positif
5.0,kampus yang bagus dan menjanjikan bisnis masa depan,"['kampus', 'bagus', 'janji', 'bisnis']",positif
4.0,kakak aku dulu kuliah disini bagus lulusannya kuliah nya juga bagus,"['kakak', 'kuliah', 'bagus', 'lulus', 'kuliah', 'nya', 'bagus']",positif
5.0,tempat menyenangkan untuk menimba ilmu yang berguna untuk bisnis terkini,"['senang', 'timba', 'ilmu', 'guna', 'bisnis', 'kini']",positif
5.0,tempat saya kuliah dulu,['kuliah'],netral
5.0,wah mantap universitas yang keren banget sukses terus ulbi,"['mantap', 'universitas', 'keren', 'banget', 'sukses', 'ulbi']",positif
5.0,tempatnya bagusbersih dan asri pelayanannya nya juga bagus security nya baik dan ramah,"['tempat', 'bagusbersih', 'asri', 'layan', 'nya', 'bagus', 'security', 'nya', 'ramah']",positif
5.0,banyak yang tidak tahu kalau poltekpos itu bagus di,"['poltekpos', 'bagus']",positif
5.0,kampus yang keren dan lulusanya siap kerja,"['kampus', 'keren', 'lulusanya', 'kerja']",positif
